"","Country Name","iso3c","Population","year","Average household size (number of members)","gdp_ppp","GDP","average_household_size","num_households","gdp_per_capita","avg_m2_capita","residential_building_stock_m2","total_building_stock_m2"
"3828","Philippines","PHL",135989261,2034,4.23,1789.80050187582,1789800501875.82,4.23,32148761.465721,13161.3370696663,13.1613370696663,1789800501.87582,3579601003.75165
"3829","Philippines","PHL",137561513,2035,4.23,1874.414714668,1874414714668,4.23,32520452.2458629,13626.0111843056,13.6260111843056,1874414714.668,3748829429.336
"3830","Philippines","PHL",139105043,2036,4.23,1953.81440669858,1953814406698.58,4.23,32885352.9550827,14045.6044192343,14.0456044192343,1953814406.69858,3907628813.39716
"3831","Philippines","PHL",140621204,2037,4.23,2036.57744785634,2036577447856.34,4.23,33243783.4515366,14482.7194614003,14.4827194614003,2036577447.85634,4073154895.71269
"3832","Philippines","PHL",142116809,2038,4.23,2122.84630868572,2122846308685.72,4.23,33597354.3735225,14937.3344618631,14.9373344618631,2122846308.68572,4245692617.37143
"3833","Philippines","PHL",143584902,2039,4.23,2212.76949474423,2212769494744.23,4.23,33944421.2765957,15410.8786085617,15.4108786085617,2212769494.74423,4425538989.48846
"3834","Philippines","PHL",145022250,2040,4.23,2306.501802244,2306501802244,4.23,34284219.858156,15904.4684677282,15.9044684677282,2306501802.244,4613003604.488
"3835","Philippines","PHL",146428606,2041,4.23,2394.81893733481,2394818937334.81,4.23,34616691.7257683,16354.8571741153,16.3548571741153,2394818937.33481,4789637874.66962
"3836","Philippines","PHL",147801667,2042,4.23,2486.51778075251,2486517780752.51,4.23,34941292.4349882,16823.340569985,16.823340569985,2486517780.75251,4973035561.50502
"3837","Philippines","PHL",149149914,2043,4.23,2581.72781984061,2581727819840.61,4.23,35260026.9503546,17309.6165502355,17.3096165502355,2581727819.84061,5163455639.68121
"3838","Philippines","PHL",150475799,2044,4.23,2680.58350007928,2680583500079.28,4.23,35573474.9408983,17814.0506173972,17.8140506173972,2680583500.07928,5361167000.15856
"3839","Philippines","PHL",151774780,2045,4.23,2783.224414935,2783224414935,4.23,35880562.6477541,18337.8583380915,18.3378583380915,2783224414.935,5566448829.87
"3840","Philippines","PHL",153050505,2046,4.23,2879.83281436453,2879832814364.53,4.23,36182152.4822695,18816.2254960513,18.8162254960513,2879832814.36453,5759665628.72906
"3841","Philippines","PHL",154302926,2047,4.23,2979.79458436319,2979794584363.19,4.23,36478233.0969267,19311.3290953614,19.3113290953614,2979794584.36319,5959589168.72639
"3842","Philippines","PHL",155526647,2048,4.23,3083.22612365243,3083226123652.43,4.23,36767528.8416076,19824.4235513701,19.8244235513701,3083226123.65243,6166452247.30486
"3843","Philippines","PHL",156722225,2049,4.23,3190.24787126538,3190247871265.38,4.23,37050171.3947991,20356.0654608201,20.3560654608201,3190247871.26538,6380495742.53076
"3844","Philippines","PHL",157891622,2050,4.23,3300.98444679,3300984446790,4.23,37326624.5862884,20906.6472620694,20.9066472620694,3300984446.79,6601968893.58
"3845","Poland","POL",30510780,2050,2.82,2168.657510854,2168657510854,2.82,10819425.5319149,71078.4028089089,71.0784028089088,2168657510.854,4337315021.708
"3846","Poland","POL",30704960,2049,2.82,2153.16504808247,2153165048082.47,2.82,10888283.6879433,70124.3397836204,70.1243397836204,2153165048.08247,4306330096.16495
"3847","Poland","POL",30893844,2048,2.82,2137.78326041825,2137783260418.25,2.82,10955263.8297872,69197.7100816024,69.1977100816024,2137783260.41825,4275566520.8365
"3848","Poland","POL",31083326,2047,2.82,2122.51135722014,2122511357220.14,2.82,11022456.0283688,68284.5637953975,68.2845637953975,2122511357.22014,4245022714.44028
"3849","Poland","POL",31272906,2046,2.82,2107.34855349511,2107348553495.11,2.82,11089682.9787234,67385.7604884917,67.3857604884917,2107348553.49511,4214697106.99023
"3850","Poland","POL",31464798,2045,2.82,2092.294069858,2092294069858,2.82,11157729.787234,66496.3452127676,66.4963452127676,2092294069.858,4184588139.716
"3851","Poland","POL",31660502,2044,2.82,2073.81804018905,2073818040189.05,2.82,11227128.3687943,65501.7422082899,65.5017422082899,2073818040.18905,4147636080.37809
"3852","Poland","POL",31858818,2043,2.82,2055.50516333749,2055505163337.49,2.82,11297453.1914894,64519.1909925061,64.5191909925061,2055505163.33749,4111010326.67498
"3853","Poland","POL",32061528,2042,2.82,2037.35399858029,2037353998580.29,2.82,11369336.1702128,63545.1310548982,63.5451310548982,2037353998.58029,4074707997.16057
"3854","Poland","POL",32267576,2041,2.82,2019.36311791671,2019363117916.71,2.82,11442402.8368794,62581.8040350073,62.5818040350074,2019363117.91671,4038726235.83341
"3855","Poland","POL",32475828,2040,2.82,2001.531105956,2001531105956,2.82,11516251.0638298,61631.4110899959,61.6314110899959,2001531105.956,4003062211.912
"3856","Poland","POL",32687214,2039,2.82,1970.92282678925,1970922826789.25,2.82,11591210.6382979,60296.4457842522,60.2964457842522,1970922826.78925,3941845653.5785
"3857","Poland","POL",32899358,2038,2.82,1940.78262266303,1940782622663.03,2.82,11666439.0070922,58991.5044136433,58.9915044136433,1940782622.66303,3881565245.32606
"3858","Poland","POL",33110558,2037,2.82,1911.10333557143,1911103335571.43,2.82,11741332.6241135,57718.8501495935,57.7188501495935,1911103335.57143,3822206671.14285
"3859","Poland","POL",33320658,2036,2.82,1881.87791697183,1881877916971.83,2.82,11815836.1702128,56477.8137626162,56.4778137626162,1881877916.97183,3763755833.94366
"3860","Poland","POL",33528362,2035,2.82,1853.099426111,1853099426111,2.82,11889490.070922,55269.6080444073,55.2696080444073,1853099426.111,3706198852.222
"3861","Poland","POL",33731352,2034,2.82,1814.21736889655,1814217368896.55,2.82,11961472.3404255,53784.3063301035,53.7843063301035,1814217368.89655,3628434737.7931
"3862","Poland","POL",33928728,2033,2.82,1776.15114182695,1776151141826.95,2.82,12031463.8297872,52349.4762853164,52.3494762853164,1776151141.82695,3552302283.6539
"3863","Poland","POL",34119064,2032,2.82,1738.883627011,1738883627011,2.82,12098958.8652482,50965.162086832,50.965162086832,1738883627.011,3477767254.02199
"3864","Poland","POL",34299560,2031,2.82,1702.39806572808,1702398065728.08,2.82,12162964.5390071,49633.2333629958,49.6332333629958,1702398065.72808,3404796131.45615
"3865","Poland","POL",34469524,2030,2.82,1666.678050892,1666678050892,2.82,12223235.4609929,48352.2212517933,48.3522212517933,1666678050.892,3333356101.784
"3866","Poland","POL",34628348,2029,2.82,1619.13065207884,1619130652078.84,2.82,12279556.0283688,46757.3749714783,46.7573749714783,1619130652.07884,3238261304.15768
"3867","Poland","POL",34775064,2028,2.82,1572.93969708079,1572939697080.79,2.82,12331582.9787234,45231.8275267814,45.2318275267814,1572939697.08079,3145879394.16157
"3868","Poland","POL",34909400,2027,2.82,1528.06648893713,1528066488937.13,2.82,12379219.858156,43772.3503966589,43.772350396659,1528066488.93713,3056132977.87425
"3869","Poland","POL",35085604,2026,2.82,1484.47343464351,1484473434643.51,2.82,12441703.5460993,42310.0435906279,42.3100435906279,1484473434.64351,2968946869.28702
"3870","Poland","POL",35357904,2025,2.82,1442.124013658,1442124013658,2.82,12538263.8297872,40786.467819416,40.786467819416,1442124013.658,2884248027.316
"3871","Poland","POL",35890064,2024,2.82,1398.10032639206,1398100326392.06,2.82,12726973.0496454,38955.0803362196,38.9550803362196,1398100326.39206,2796200652.78412
"3872","Poland","POL",36624748,2023,2.82,1355.42054923519,1355420549235.19,2.82,12987499.2907801,37008.3242411714,37.0083242411714,1355420549.23519,2710841098.47039
"3873","Poland","POL",37561599,2022,2.82,1314.04365667378,1314043656673.78,2.82,13319715.9574468,34983.6985553726,34.9836985553726,1314043656.67378,2628087313.34757
"3874","Poland","POL",37747124,2021,2.82,1273.92987557915,1273929875579.15,2.82,13385504.964539,33749.0579568167,33.7490579568167,1273929875.57915,2547859751.15829
"3875","Poland","POL",37899070,2020,2.82,1235.040646976,1235040646976,2.82,13439386.5248227,32587.6241020162,32.5876241020162,1235040646.976,2470081293.952
"3876","Portugal","PRT",10012876,2034,2.58,434.261190233446,434261190233.446,2.58,3880959.68992248,43370.2754566666,43.3702754566666,434261190.233446,868522380.466891
"3877","Portugal","PRT",10047612,2033,2.58,429.745468177025,429745468177.025,2.58,3894423.25581395,42770.9059801498,42.7709059801498,429745468.177025,859490936.354049
"3878","Portugal","PRT",10081591,2032,2.58,425.276703449855,425276703449.855,2.58,3907593.41085271,42183.4910233766,42.1834910233766,425276703.449855,850553406.899709
"3879","Portugal","PRT",10115162,2031,2.58,420.854407759977,420854407759.977,2.58,3920605.42635659,41606.2943687879,41.6062943687879,420854407.759977,841708815.519954
"3880","Portugal","PRT",10147584,2030,2.58,416.478097893,416478097893,2.58,3933172.09302326,41042.0941470403,41.0420941470403,416478097.893,832956195.786
"3881","Portugal","PRT",10179255,2029,2.58,410.354681500157,410354681500.157,2.58,3945447.6744186,40312.8403306683,40.3128403306683,410354681.500157,820709363.000314
"3882","Portugal","PRT",10210177,2028,2.58,404.321296800481,404321296800.481,2.58,3957432.94573643,39599.832285031,39.599832285031,404321296.80048,808642593.600961
"3883","Portugal","PRT",10239995,2027,2.58,398.37662007119,398376620071.19,2.58,3968990.31007752,38903.985799914,38.903985799914,398376620.07119,796753240.14238
"3884","Portugal","PRT",10269037,2026,2.58,392.519347052007,392519347052.007,2.58,3980246.89922481,38223.5790027835,38.2235790027835,392519347.052007,785038694.104014
"3885","Portugal","PRT",10297081,2020,2.58,329.625002855,329625002855,2.58,3991116.66666667,32011.4994584388,32.0114994584388,329625002.855,659250005.71
"3886","Portugal","PRT",10297317,2025,2.58,386.748192659,386748192659,2.58,3991208.13953488,37558.1515708412,37.5581515708412,386748192.659,773496385.318
"3887","Portugal","PRT",10325147,2021,2.58,340.331208444847,340331208444.847,2.58,4001994.96124031,32961.3911012451,32.9613911012451,340331208.444847,680662416.889694
