Country,Year,Total_Access,Urban_Access,Rural_Access
BTN,2033,98.56122476,100,90.86466586
BTN,2034,99.60027223,100,91.92894258
BTN,2035,100,100,93.00568493
BTN,2036,100,100,94.09503891
BTN,2037,100,100,95.19715224
BTN,2038,100,100,96.31217437
BTN,2039,100,100,97.44025649
BTN,2040,100,100,98.58155158
BTN,2041,100,100,99.73621439
BTN,2042,100,100,100
BTN,2043,100,100,100
BTN,2044,100,100,100
BTN,2045,100,100,100
BTN,2046,100,100,100
BTN,2047,100,100,100
BTN,2048,100,100,100
BTN,2049,100,100,100
BTN,2050,100,100,100
BWA,2020,65.3,85.8,26.3
BWA,2021,65.95844992,86.65930694,26.56614831
BWA,2022,66.62353929,87.52722004,26.83498996
BWA,2023,67.29533507,88.40382549,27.10655222
BWA,2024,67.97390487,89.28921034,27.3808626
BWA,2025,68.659317,90.18346253,27.65794892
BWA,2026,69.35164046,91.08667087,27.93783928
BWA,2027,70.05094493,91.99892505,28.22056204
BWA,2028,70.75730082,92.92031566,28.50614588
BWA,2029,71.47077921,93.85093422,28.79461974
BWA,2030,72.19145193,94.79087313,29.08601287
BWA,2031,72.91939153,95.74022576,29.38035482
BWA,2032,73.65467128,96.69908637,29.67767542
BWA,2033,74.39736519,97.66755019,29.97800482
BWA,2034,75.14754803,98.6457134,30.28137346
BWA,2035,75.9052953,99.63367314,30.5878121
BWA,2036,76.67068329,100,30.89735182
BWA,2037,77.44378904,100,31.21002399
BWA,2038,78.22469037,100,31.5258603
BWA,2039,79.01346588,100,31.84489279
BWA,2040,79.81019498,100,32.1671538
BWA,2041,80.61495787,100,32.49267599
BWA,2042,81.42783555,100,32.82149237
BWA,2043,82.24890985,100,33.15363627
BWA,2044,83.07826342,100,33.48914138
BWA,2045,83.91597975,100,33.8280417
BWA,2046,84.76214315,100,34.17037159
BWA,2047,85.61683881,100,34.51616576
BWA,2048,86.48015275,100,34.86545926
BWA,2049,87.35217189,100,35.21828752
BWA,2050,88.232984,100,35.57468629
CAF,2020,0.8,1.5,0
CAF,2021,0.807811377,1.514883656,0
CAF,2022,0.815699027,1.529914993,0
CAF,2023,0.823663693,1.545095479,0
CAF,2024,0.831706128,1.560426591,0
CAF,2025,0.839827091,1.575909826,0
CAF,2026,0.848027349,1.591546692,0
CAF,2027,0.856307677,1.607338714,0
CAF,2028,0.864668855,1.623287431,0
CAF,2029,0.873111673,1.639394399,0
CAF,2030,0.881636929,1.655661187,0
CAF,2031,0.890245428,1.672089381,0
CAF,2032,0.898937982,1.688680582,0
CAF,2033,0.907715412,1.705436409,0
CAF,2034,0.916578546,1.722358495,0
CAF,2035,0.925528222,1.739448488,0
CAF,2036,0.934565285,1.756708057,0
CAF,2037,0.943690588,1.774138882,0
CAF,2038,0.952904992,1.791742663,0
CAF,2039,0.962209368,1.809521117,0
CAF,2040,0.971604594,1.827475977,0
CAF,2041,0.981091557,1.845608992,0
CAF,2042,0.990671152,1.863921931,0
CAF,2043,1.000344285,1.882416579,0
CAF,2044,1.010111869,1.901094739,0
CAF,2045,1.019974825,1.919958232,0
CAF,2046,1.029934086,1.939008897,0
CAF,2047,1.03999059,1.958248591,0
CAF,2048,1.050145289,1.977679189,0
CAF,2049,1.060399141,1.997302587,0
CAF,2050,1.070753113,2.017120696,0
CAN,2020,100,100,100
CAN,2021,100,100,100
CAN,2022,100,100,100
CAN,2023,100,100,100
CAN,2024,100,100,100
CAN,2025,100,100,100
CAN,2026,100,100,100
CAN,2027,100,100,100
CAN,2028,100,100,100
CAN,2029,100,100,100
CAN,2030,100,100,100
CAN,2031,100,100,100
CAN,2032,100,100,100
CAN,2033,100,100,100
CAN,2034,100,100,100
CAN,2035,100,100,100
CAN,2036,100,100,100
CAN,2037,100,100,100
CAN,2038,100,100,100
CAN,2039,100,100,100
CAN,2040,100,100,100
CAN,2041,100,100,100
CAN,2042,100,100,100
CAN,2043,100,100,100
CAN,2044,100,100,100
CAN,2045,100,100,100
CAN,2046,100,100,100
CAN,2047,100,100,100
CAN,2048,100,100,100
CAN,2049,100,100,100
CAN,2050,100,100,100
CHE,2020,100,100,100
CHE,2021,100,100,100
CHE,2022,100,100,100
CHE,2023,100,100,100
CHE,2024,100,100,100
CHE,2025,100,100,100
CHE,2026,100,100,100
CHE,2027,100,100,100
CHE,2028,100,100,100
CHE,2029,100,100,100
CHE,2030,100,100,100
CHE,2031,100,100,100
CHE,2032,100,100,100
CHE,2033,100,100,100
CHE,2034,100,100,100
CHE,2035,100,100,100
CHE,2036,100,100,100
CHE,2037,100,100,100
CHE,2038,100,100,100
CHE,2039,100,100,100
CHE,2040,100,100,100
CHE,2041,100,100,100
CHE,2042,100,100,100
CHE,2043,100,100,100
CHE,2044,100,100,100
CHE,2045,100,100,100
CHE,2046,100,100,100
CHE,2047,100,100,100
CHE,2048,100,100,100
CHE,2049,100,100,100
CHE,2050,100,100,100
CHL,2020,100,100,100
CHL,2021,100,100,100
CHL,2022,100,100,100
CHL,2023,100,100,100
CHL,2024,100,100,100
CHL,2025,100,100,100
CHL,2026,100,100,100
CHL,2027,100,100,100
CHL,2028,100,100,100
CHL,2029,100,100,100
CHL,2030,100,100,100
CHL,2031,100,100,100
CHL,2032,100,100,100
CHL,2033,100,100,100
CHL,2034,100,100,100
CHL,2035,100,100,100
CHL,2036,100,100,100
CHL,2037,100,100,100
CHL,2038,100,100,100
CHL,2039,100,100,100
CHL,2040,100,100,100
CHL,2041,100,100,100
CHL,2042,100,100,100
CHL,2043,100,100,100
CHL,2044,100,100,100
CHL,2045,100,100,100
CHL,2046,100,100,100
CHL,2047,100,100,100
CHL,2048,100,100,100
CHL,2049,100,100,100
CHL,2050,100,100,100
CHN,2020,81.4,90.7,67.1
CHN,2021,82.22102622,91.60762832,67.78191197
CHN,2022,83.05033356,92.52433922,68.47075395
CHN,2023,83.88800556,93.45022357,69.16659638
CHN,2024,84.73412659,94.38537319,69.86951039
CHN,2025,85.58878187,95.32988077,70.57956785
CHN,2026,86.45205747,96.28383998,71.29684135
CHN,2027,87.32404033,97.24734539,72.02140423
CHN,2028,88.2048183,98.22049252,72.75333058
CHN,2029,89.09448007,99.20337787,73.49269521
CHN,2030,89.99311525,100,74.23957373
CHN,2031,90.90081435,100,74.99404249
CHN,2032,91.8176688,100,75.75617864
CHN,2033,92.74377092,100,76.52606008
CHN,2034,93.67921401,100,77.30376554
CHN,2035,94.62409227,100,78.08937453
CHN,2036,95.57850088,100,78.88296736
CHN,2037,96.54253595,100,79.68462518
CHN,2038,97.51629458,100,80.49442995
CHN,2039,98.49987486,100,81.31246445
CHN,2040,99.49337583,100,82.13881233
CHN,2041,100,100,82.97355807
CHN,2042,100,100,83.81678702
CHN,2043,100,100,84.66858539
CHN,2044,100,100,85.52904026
CHN,2045,100,100,86.39823961
CHN,2046,100,100,87.2762723
CHN,2047,100,100,88.16322811
CHN,2048,100,100,89.05919772
CHN,2049,100,100,89.96427272
CHN,2050,100,100,90.87854567
CIV,2020,30.2,58.1,1.2
CIV,2021,30.49937405,58.67961717,1.211181162
CIV,2022,30.8017158,59.26501671,1.222466506
CIV,2023,31.10705469,59.85625632,1.233857003
CIV,2024,31.41542041,60.45339425,1.245353633
CIV,2025,31.72684298,61.05648934,1.256957384
CIV,2026,32.04135269,61.66560104,1.268669254
CIV,2027,32.35898016,62.28078935,1.280490251
CIV,2028,32.67975628,62.9021149,1.292421392
CIV,2029,33.00371227,63.52963892,1.304463703
CIV,2030,33.33087965,64.16342325,1.31661822
CIV,2031,33.66129026,64.80353034,1.328885989
CIV,2032,33.99497624,65.45002326,1.341268064
CIV,2033,34.33197007,66.10296572,1.35376551
CIV,2034,34.67230454,66.76242206,1.366379403
CIV,2035,35.01601275,67.42845728,1.379110828
CIV,2036,35.36312816,68.10113699,1.39196088
CIV,2037,35.71368455,68.78052749,1.404930663
CIV,2038,36.06771601,69.46669573,1.418021295
CIV,2039,36.42525701,70.15970932,1.4312339
CIV,2040,36.78634233,70.85963654,1.444569615
CIV,2041,37.1510071,71.56654639,1.458029588
CIV,2042,37.51928682,72.2805085,1.471614976
CIV,2043,37.89121731,73.00159324,1.485326947
CIV,2044,38.26683476,73.72987167,1.499166682
CIV,2045,38.64617573,74.46541555,1.51313537
CIV,2046,39.02927712,75.20829736,1.527234214
CIV,2047,39.41617621,75.95859031,1.541464425
CIV,2048,39.80691066,76.71636833,1.555827228
CIV,2049,40.20151847,77.48170609,1.570323859
CIV,2050,40.60003805,78.25467902,1.584955563
CMR,2020,22.8,39.3,2.5
CMR,2021,23.03466997,39.70117717,2.525775488
CMR,2022,23.27175529,40.10644958,2.551816727
CMR,2023,23.51128081,40.51585905,2.578126455
CMR,2024,23.75327167,40.92944779,2.604707443
CMR,2025,23.99775323,41.34725848,2.631562485
CMR,2026,24.24475112,41.76933421,2.658694408
CMR,2027,24.49429125,42.19571852,2.686106066
CMR,2028,24.74639978,42.62645538,2.713800344
CMR,2029,25.00110315,43.06158925,2.741780156
CMR,2030,25.25842807,43.50116498,2.770048445
CMR,2031,25.51840151,43.94522794,2.798608185
CMR,2032,25.78105074,44.39382393,2.827462382
CMR,2033,26.0464033,44.84699921,2.856614071
CMR,2034,26.31448701,45.30480054,2.88606632
CMR,2035,26.58532999,45.76727513,2.915822227
CMR,2036,26.85896062,46.2344707,2.945884924
CMR,2037,27.13540762,46.70643544,2.976257573
CMR,2038,27.41469995,47.18321802,3.006943369
CMR,2039,27.69686691,47.66486764,3.037945543
CMR,2040,27.98193809,48.15143397,3.069267354
CMR,2041,28.26994338,48.6429672,3.1009121
CMR,2042,28.56091297,49.13951804,3.132883109
CMR,2043,28.85487738,49.6411377,3.165183746
CMR,2044,29.15186743,50.14787793,3.197817408
CMR,2045,29.45191426,50.659791,3.23078753
CMR,2046,29.75504934,51.17692972,3.264097581
CMR,2047,30.06130445,51.69934743,3.297751064
CMR,2048,30.3707117,52.22709801,3.331751521
CMR,2049,30.68330354,52.76023591,3.36610253
CMR,2050,30.99911274,53.29881611,3.400807705
COD,2020,4.3,9.5,0.6
COD,2021,4.345540999,9.59771762,0.606366667
COD,2022,4.39156432,9.696440371,0.612800891
COD,2023,4.43807507,9.796178589,0.619303389
COD,2024,4.485078412,9.896942722,0.625874886
COD,2025,4.532579564,9.998743321,0.632516114
COD,2026,4.580583797,10.10159105,0.639227813
COD,2027,4.629096439,10.20549667,0.64601073
COD,2028,4.678122876,10.31047108,0.652865622
COD,2029,4.727668547,10.41652526,0.659793252
COD,2030,4.777738954,10.52367032,0.666794391
COD,2031,4.828339653,10.63191748,0.67386982
COD,2032,4.87947626,10.74127807,0.681020328
COD,2033,4.931154452,10.85176356,0.68824671
COD,2034,4.983379964,10.96338551,0.695549773
COD,2035,5.036158592,11.07615561,0.702930329
COD,2036,5.089496195,11.19008567,0.7103892
COD,2037,5.143398693,11.30518762,0.717927219
COD,2038,5.197872069,11.42147352,0.725545225
COD,2039,5.252922368,11.53895554,0.733244066
COD,2040,5.308555701,11.65764599,0.7410246
COD,2041,5.364778243,11.7775573,0.748887694
COD,2042,5.421596234,11.89870202,0.756834225
COD,2043,5.47901598,12.02109285,0.764865077
COD,2044,5.537043855,12.1447426,0.772981145
COD,2045,5.595686299,12.26966421,0.781183334
COD,2046,5.65494982,12.39587078,0.789472557
COD,2047,5.714840998,12.52337552,0.797849738
COD,2048,5.775366479,12.65219177,0.80631581
COD,2049,5.836532981,12.78233304,0.814871717
COD,2050,5.898347294,12.91381296,0.823518411
COG,2020,34.1,48,3.8
COG,2021,34.46435189,48.506658,3.840323487
COG,2022,34.8325968,49.01866396,3.881074864
COG,2023,35.20477634,49.53607434,3.922258673
COG,2024,35.58093255,50.05894617,3.963879501
COG,2025,35.96110792,50.58733712,4.005941986
COG,2026,36.34534538,51.12130543,4.048450815
COG,2027,36.73368835,51.66090998,4.091410724
COG,2028,37.12618068,52.20621025,4.134826499
COG,2029,37.52286672,52.75726638,4.178702979
COG,2030,37.92379128,53.3141391,4.223045051
COG,2031,38.32899963,53.87688983,4.267857657
COG,2032,38.73853756,54.4455806,4.313145789
COG,2033,39.15245132,55.02027412,4.358914494
COG,2034,39.57078767,55.60103374,4.405168871
COG,2035,39.99359386,56.1879235,4.451914073
COG,2036,40.42091766,56.7810081,4.49915531
COG,2037,40.85280732,57.38035293,4.546897844
COG,2038,41.28931165,57.98602407,4.595146996
COG,2039,41.73047993,58.5980883,4.643908141
COG,2040,42.17636202,59.21661309,4.693186711
COG,2041,42.62700827,59.84166664,4.742988199
COG,2042,43.08246958,60.47331787,4.793318153
COG,2043,43.54279742,61.11163642,4.844182179
COG,2044,44.00804376,61.75669265,4.895585947
COG,2045,44.47826118,62.4085577,4.947535183
COG,2046,44.95350277,63.06730343,5.000035675
COG,2047,45.43382223,63.73300246,5.053093273
COG,2048,45.91927381,64.4057282,5.106713889
COG,2049,46.40991234,65.08555481,5.160903498
COG,2050,46.90579326,65.77255724,5.215668136
COK,2020,79.1,98.1,26.4
COK,2021,79.91865187,99.10937063,26.73472047
COK,2022,80.74577644,100,27.0736848
COK,2023,81.58146141,100,27.4169468
COK,2024,82.42579536,100,27.76456094
COK,2025,83.27886782,100,28.11658242
COK,2026,84.14076922,100,28.47306711
COK,2027,85.01159094,100,28.8340716
COK,2028,85.8914253,100,29.19965319
COK,2029,86.78036557,100,29.56986993
COK,2030,87.67850601,100,29.94478057
COK,2031,88.58594182,100,30.32444463
COK,2032,89.50276921,100,30.70892237
COK,2033,90.42908538,100,31.09827484
COK,2034,91.36498854,100,31.49256382
COK,2035,92.3105779,100,31.89185193
COK,2036,93.26595372,100,32.29620252
COK,2037,94.23121728,100,32.70567981
COK,2038,95.20647091,100,33.12034877
COK,2039,96.191818,100,33.54027524
COK,2040,97.18736303,100,33.96552588
COK,2041,98.19321153,100,34.39616819
COK,2042,99.20947014,100,34.83227052
COK,2043,100,100,35.27390212
COK,2044,100,100,35.72113308
COK,2045,100,100,36.17403439
COK,2046,100,100,36.63267794
COK,2047,100,100,37.09713656
COK,2048,100,100,37.56748395
COK,2049,100,100,38.04379478
COK,2050,100,100,38.52614467
COL,2020,92.8,99.1,64.6
COL,2021,93.73373063,100,65.26600114
COL,2022,94.67685622,100,65.93886849
COL,2023,95.62947132,100,66.61867285
COL,2024,96.59167139,100,67.30548573
COL,2025,97.56355287,100,67.99937938
COL,2026,98.54521319,100,68.70042681
COL,2027,99.53675073,100,69.40870177
COL,2028,100,100,70.12427877
COL,2029,100,100,70.8472331
COL,2030,100,100,71.57764081
COL,2031,100,100,72.31557874
COL,2032,100,100,73.06112452
COL,2033,100,100,73.8143566
COL,2034,100,100,74.5753542
COL,2035,100,100,75.3441974
COL,2036,100,100,76.12096708
COL,2037,100,100,76.90574496
COL,2038,100,100,77.69861359
COL,2039,100,100,78.49965639
COL,2040,100,100,79.30895764
COL,2041,100,100,80.12660247
COL,2042,100,100,80.9526769
COL,2043,100,100,81.78726784
COL,2044,100,100,82.6304631
COL,2045,100,100,83.48235137
COL,2046,100,100,84.34302228
COL,2047,100,100,85.21256638
COL,2048,100,100,86.09107515
COL,2049,100,100,86.978641
COL,2050,100,100,87.87535731
COM,2020,10.5,23,3.6
COM,2021,10.61970193,23.26902446,3.640081771
COM,2022,10.74076849,23.54119563,3.680609806
COM,2023,10.86321522,23.8165503,3.721589073
COM,2024,10.98705788,24.09512572,3.763024595
COM,2025,11.11231236,24.37695955,3.804921454
COM,2026,11.23899476,24.66208992,3.847284785
COM,2027,11.36712137,24.95055537,3.890119782
COM,2028,11.49670865,25.24239493,3.933431696
COM,2029,11.62777324,25.53764804,3.977225837
COM,2030,11.76033199,25.83635465,4.021507575
COM,2031,11.89440194,26.13855515,4.066282338
COM,2032,12.03000031,26.4442904,4.111555616
COM,2033,12.16714453,26.75360175,4.157332958
COM,2034,12.30585222,27.06653102,4.203619977
COM,2035,12.4461412,27.38312054,4.250422347
COM,2036,12.5880295,27.70341312,4.297745807
COM,2037,12.73153535,28.02745206,4.345596159
COM,2038,12.87667719,28.3552812,4.393979267
COM,2039,13.02347368,28.68694487,4.442901065
COM,2040,13.17194368,29.02248791,4.492367549
COM,2041,13.32210626,29.3619557,4.542384785
COM,2042,13.47398072,29.70539414,4.592958904
COM,2043,13.62758658,30.0528497,4.644096106
COM,2044,13.78294357,30.40436933,4.695802661
COM,2045,13.94007167,30.7600006,4.748084908
COM,2046,14.09899105,31.11979158,4.800949256
COM,2047,14.25972214,31.48379094,4.854402186
COM,2048,14.4222856,31.85204789,4.908450252
COM,2049,14.58670231,32.22461224,4.96310008
COM,2050,14.7529934,32.60153437,5.01835837
CPV,2020,80.7,94.4,50.5
CPV,2021,81.62210617,95.42328863,51.1353245
CPV,2022,82.55474864,96.45766964,51.77864181
CPV,2023,83.49804781,97.50326325,52.4300525
CPV,2024,84.45212544,98.56019102,53.08965837
CPV,2025,85.41710469,99.6285758,53.75756254
CPV,2026,86.39311013,100,54.4338694
CPV,2027,87.38026775,100,55.11868466
CPV,2028,88.37870497,100,55.81211537
CPV,2029,89.38855068,100,56.51426991
CPV,2030,90.40993524,100,57.22525803
CPV,2031,91.44299049,100,57.94519087
CPV,2032,92.48784979,100,58.67418095
CPV,2033,93.54464802,100,59.41234223
CPV,2034,94.61352158,100,60.15979008
CPV,2035,95.69460847,100,60.91664134
CPV,2036,96.78804823,100,61.6830143
CPV,2037,97.89398201,100,62.45902876
CPV,2038,99.01255258,100,63.24480601
CPV,2039,100,100,64.04046887
CPV,2040,100,100,64.84614172
CPV,2041,100,100,65.66195048
CPV,2042,100,100,66.48802267
CPV,2043,100,100,67.32448741
CPV,2044,100,100,68.17147546
CPV,2045,100,100,69.02911919
CPV,2046,100,100,69.89755266
CPV,2047,100,100,70.77691162
CPV,2048,100,100,71.66733352
CPV,2049,100,100,72.56895753
CPV,2050,100,100,73.48192459
CRI,2020,95.7,98.2,87.5
CRI,2021,96.66179097,99.18315493,88.39129546
CRI,2022,97.633248,100,89.29166986
CRI,2023,98.61446823,100,90.20121569
CRI,2024,99.60554978,100,91.12002637
CRI,2025,100,100,92.04819626
CRI,2026,100,100,92.98582071
CRI,2027,100,100,93.93299602
CRI,2028,100,100,94.88981949
CRI,2029,100,100,95.85638937
CRI,2030,100,100,96.83280497
CRI,2031,100,100,97.81916656
CRI,2032,100,100,98.81557547
CRI,2033,100,100,99.82213403
CRI,2034,100,100,100
CRI,2035,100,100,100
CRI,2036,100,100,100
CRI,2037,100,100,100
CRI,2038,100,100,100
CRI,2039,100,100,100
CRI,2040,100,100,100
CRI,2041,100,100,100
CRI,2042,100,100,100
CRI,2043,100,100,100
CRI,2044,100,100,100
CRI,2045,100,100,100
CRI,2046,100,100,100
CRI,2047,100,100,100
CRI,2048,100,100,100
CRI,2049,100,100,100
CRI,2050,100,100,100
CUB,2020,94.3,96.7,88.3
CUB,2021,95.2497327,97.6706405,89.23650895
CUB,2022,96.20903054,98.65102395,90.1829505
CUB,2023,97.17798985,99.64124814,91.13943
CUB,2024,98.15670793,100,92.10605391
CUB,2025,99.14528307,100,93.08292982
CUB,2026,100,100,94.07016648
CUB,2027,100,100,95.06787375
CUB,2028,100,100,96.0761627
CUB,2029,100,100,97.09514555
CUB,2030,100,100,98.12493573
CUB,2031,100,100,99.16564785
CUB,2032,100,100,100
CUB,2033,100,100,100
CUB,2034,100,100,100
CUB,2035,100,100,100
CUB,2036,100,100,100
CUB,2037,100,100,100
CUB,2038,100,100,100
CUB,2039,100,100,100
CUB,2040,100,100,100
CUB,2041,100,100,100
CUB,2042,100,100,100
CUB,2043,100,100,100
CUB,2044,100,100,100
CUB,2045,100,100,100
CUB,2046,100,100,100
CUB,2047,100,100,100
CUB,2048,100,100,100
CUB,2049,100,100,100
CUB,2050,100,100,100
CYP,2020,100,100,100
CYP,2021,100,100,100
CYP,2022,100,100,100
CYP,2023,100,100,100
CYP,2024,100,100,100
CYP,2025,100,100,100
CYP,2026,100,100,100
CYP,2027,100,100,100
CYP,2028,100,100,100
CYP,2029,100,100,100
CYP,2030,100,100,100
CYP,2031,100,100,100
CYP,2032,100,100,100
CYP,2033,100,100,100
CYP,2034,100,100,100
CYP,2035,100,100,100
CYP,2036,100,100,100
CYP,2037,100,100,100
CYP,2038,100,100,100
CYP,2039,100,100,100
CYP,2040,100,100,100
CYP,2041,100,100,100
CYP,2042,100,100,100
CYP,2043,100,100,100
CYP,2044,100,100,100
CYP,2045,100,100,100
CYP,2046,100,100,100
CYP,2047,100,100,100
CYP,2048,100,100,100
CYP,2049,100,100,100
CYP,2050,100,100,100
CZE,2020,100,100,100
CZE,2021,100,100,100
CZE,2022,100,100,100
CZE,2023,100,100,100
CZE,2024,100,100,100
CZE,2025,100,100,100
CZE,2026,100,100,100
CZE,2027,100,100,100
CZE,2028,100,100,100
CZE,2029,100,100,100
CZE,2030,100,100,100
CZE,2031,100,100,100
CZE,2032,100,100,100
CZE,2033,100,100,100
CZE,2034,100,100,100
CZE,2035,100,100,100
CZE,2036,100,100,100
CZE,2037,100,100,100
CZE,2038,100,100,100
CZE,2039,100,100,100
CZE,2040,100,100,100
CZE,2041,100,100,100
CZE,2042,100,100,100
CZE,2043,100,100,100
CZE,2044,100,100,100
CZE,2045,100,100,100
CZE,2046,100,100,100
CZE,2047,100,100,100
CZE,2048,100,100,100
CZE,2049,100,100,100
CZE,2050,100,100,100
DEU,2020,100,100,100
DEU,2021,100,100,100
DEU,2022,100,100,100
DEU,2023,100,100,100
DEU,2024,100,100,100
DEU,2025,100,100,100
DEU,2026,100,100,100
DEU,2027,100,100,100
DEU,2028,100,100,100
DEU,2029,100,100,100
DEU,2030,100,100,100
DEU,2031,100,100,100
DEU,2032,100,100,100
DEU,2033,100,100,100
DEU,2034,100,100,100
DEU,2035,100,100,100
DEU,2036,100,100,100
DEU,2037,100,100,100
DEU,2038,100,100,100
DEU,2039,100,100,100
DEU,2040,100,100,100
DEU,2041,100,100,100
DEU,2042,100,100,100
DEU,2043,100,100,100
DEU,2044,100,100,100
DEU,2045,100,100,100
DEU,2046,100,100,100
DEU,2047,100,100,100
DEU,2048,100,100,100
DEU,2049,100,100,100
DEU,2050,100,100,100
DJI,2020,9.25,11.6,0.3
DJI,2021,9.342871293,11.71728224,0.302757261
DJI,2022,9.436675027,11.83575026,0.305539863
DJI,2023,9.531420563,11.95541605,0.30834804
DJI,2024,9.627117358,12.07629174,0.311182026
DJI,2025,9.723774962,12.19838954,0.31404206
DJI,2026,9.821403022,12.32172181,0.316928379
DJI,2027,9.920011281,12.44630104,0.319841226
DJI,2028,10.01960958,12.57213984,0.322780845
DJI,2029,10.12020786,12.69925093,0.325747481
DJI,2030,10.22181616,12.82764718,0.328741384
DJI,2031,10.32444463,12.95734159,0.331762803
DJI,2032,10.42810349,13.08834728,0.334811991
DJI,2033,10.53280311,13.2206775,0.337889205
DJI,2034,10.63855393,13.35434566,0.3409947
DJI,2035,10.74536649,13.48936527,0.344128738
DJI,2036,10.85325148,13.62575,0.34729158
DJI,2037,10.96221964,13.76351366,0.350483491
DJI,2038,11.07228186,13.90267018,0.353704739
DJI,2039,11.18344911,14.04323365,0.356955593
DJI,2040,11.29573251,14.18521829,0.360236325
DJI,2041,11.40914324,14.32863847,0.36354721
DJI,2042,11.52369263,14.47350871,0.366888525
DJI,2043,11.63939212,14.61984366,0.370260549
DJI,2044,11.75625324,14.76765814,0.373663565
DJI,2045,11.87428767,14.9169671,0.377097858
DJI,2046,11.99350717,15.06778565,0.380563715
DJI,2047,12.11392366,15.22012907,0.384061426
