Country.Name,iso3c,year,total_building_stock_m2,Construction Comparative,Total_Cost,Construction_Intensity,Building_Intensity,Embodied_Carbon_Buildings,Embodied_Carbon_Construction
New Zealand,NZL,2027,483935538.204044,3240.92,1568396364476.2502,367489.6482,14047106.88,22031431362.001324,576369428.2195362
New Zealand,NZL,2028,493235330.262816,3240.92,1598536246555.3657,367489.6482,14047106.88,22454809506.917255,587445522.8815798
New Zealand,NZL,2029,502713836.479794,3240.92,1629255326924.094,367489.6482,14047106.88,22886323712.11209,598734466.9193113
New Zealand,NZL,2030,512374491.206,3240.92,1660564736039.3494,367489.6482,14047106.88,23326130328.30373,610240350.6604264
New Zealand,NZL,2031,520449355.111126,3240.92,1686734723966.7505,367489.6482,14047106.88,23693742945.76824,619857550.3172653
New Zealand,NZL,2032,528651476.380163,3240.92,1713317142829.998,367489.6482,14047106.88,24067149024.66921,629626314.0736251
New Zealand,NZL,2033,536982860.549905,3240.92,1740318492413.398,367489.6482,14047106.88,24446439868.17147,639549030.532954
New Zealand,NZL,2034,545445544.763789,3240.92,1767745374935.8594,367489.6482,14047106.88,24831708218.349693,649628125.9423561
New Zealand,NZL,2035,554041598.27,3240.92,1795604496665.2085,367489.6482,14047106.88,25223048278.864788,659866064.7858356
New Zealand,NZL,2036,561964826.95708,3240.92,1821283046981.7397,367489.6482,14047106.88,25583757619.684563,669302666.2079436
New Zealand,NZL,2037,570001364.01852,3240.92,1847328820674.9019,367489.6482,14047106.88,25949625386.524704,678874218.4195405
New Zealand,NZL,2038,578152829.852798,3240.92,1873747069326.53,367489.6482,14047106.88,26320725348.91654,688582651.3225875
New Zealand,NZL,2039,586420868.031357,3240.92,1900543119620.1858,367489.6482,14047106.88,26697132331.353374,698429922.4181526
New Zealand,NZL,2040,594807145.63,3240.92,1927722374415.1797,367489.6482,14047106.88,27078922228.37741,708418017.201103
New Zealand,NZL,2041,603236211.541204,3240.92,1955040302708.119,367489.6482,14047106.88,27462660086.8485,718457073.059028
New Zealand,NZL,2042,611784726.508556,3240.92,1982745355836.1094,367489.6482,14047106.88,27851835929.253464,728638393.2863957
New Zealand,NZL,2043,620454383.255444,3240.92,2010843019780.234,367489.6482,14047106.88,28246526817.7549,738963993.9244639
New Zealand,NZL,2044,629246898.492994,3240.92,2039338858263.914,367489.6482,14047106.88,28646810906.57037,749435919.5839953
New Zealand,NZL,2045,638164013.26,3240.92,2068238513854.599,367489.6482,14047106.88,29052767457.447914,760056243.8501174
New Zealand,NZL,2046,646833988.16091,3240.92,2096337208910.4565,367489.6482,14047106.88,29447472830.086075,770382223.4110736
New Zealand,NZL,2047,655621751.691733,3240.92,2124817647492.7715,367489.6482,14047106.88,29847540594.84113,780848489.7662703
New Zealand,NZL,2048,664528904.106393,3240.92,2153685015896.4912,367489.6482,14047106.88,30253043604.15251,791456948.825413
New Zealand,NZL,2049,673557067.399556,3240.92,2182944570876.569,367489.6482,14047106.88,30664055700.218903,802209532.3915303
New Zealand,NZL,2050,682707885.602,3240.92,2212601640605.234,367489.6482,14047106.88,31080651728.445076,813108198.5127603
Nicaragua,NIC,2020,69536119.014,817.81,56867333490.83933,487166.6121,13408428.28,762501562.5867611,27703866.195893064
Nicaragua,NIC,2021,72868295.8656309,817.81,59592421041.8716,487166.6121,13408428.28,799040703.5714982,29031437.86580534
Nicaragua,NIC,2022,76360150.9208772,817.81,62448095024.602585,487166.6121,13408428.28,837330803.3600086,30422626.88523451
Nicaragua,NIC,2023,80019335.9730995,817.81,65440613152.1605,487166.6121,13408428.28,877455768.0499687,31880481.80308473
Nicaragua,NIC,2024,83853869.4902599,817.81,68576533007.829445,487166.6121,13408428.28,919503524.5265338,33408197.254988097
Nicaragua,NIC,2025,87872154.186,817.81,71862726414.85266,487166.6121,13408428.28,963566213.1388134,35009120.96379295
Nicaragua,NIC,2026,91225610.1301858,817.81,74605216220.56725,487166.6121,13408428.28,1000338691.0073686,36345170.43116171
Nicaragua,NIC,2027,94707043.6672026,817.81,77452367381.47496,487166.6121,13408428.28,1038514513.1507183,37732207.41635771
Nicaragua,NIC,2028,98321338.7927072,817.81,80408174078.06387,487166.6121,13408428.28,1078147235.2514746,39172177.750757426
Nicaragua,NIC,2029,102073565.889778,817.81,83476782920.31934,487166.6121,13408428.28,1119292456.8322308,40667101.524299115
Nicaragua,NIC,2030,105968988.842,817.81,86662498764.876,487166.6121,13408428.28,1162007899.2544284,42219075.91940508
Nicaragua,NIC,2031,110618720.995808,817.81,90465096217.58174,487166.6121,13408428.28,1212994754.476744,44071574.43761982
Nicaragua,NIC,2032,115472475.187935,817.81,94434544933.44511,487166.6121,13408428.28,1266218822.894536,46005357.32043168
Nicaragua,NIC,2033,120539203.545244,817.81,98578166051.33598,487166.6121,13408428.28,1321778269.4732692,48023991.18226059
Nicaragua,NIC,2034,125828250.998121,817.81,102903601948.77332,487166.6121,13408428.28,1379775566.4837952,50131199.13427086
Nicaragua,NIC,2035,131349372.516,817.81,107418830337.30995,487166.6121,13408428.28,1440317682.4993086,52330867.65117199
Nicaragua,NIC,2036,137492337.81106,817.81,112442608785.26299,487166.6121,13408428.28,1507678655.5132966,54778284.77760227
Nicaragua,NIC,2037,143922598.141441,817.81,117701339986.05185,487166.6121,13408428.28,1578189975.6628723,57340163.040635146
Nicaragua,NIC,2038,150653589.760377,817.81,123206012241.9339,487166.6121,13408428.28,1651998978.8107727,60021855.574254066
Nicaragua,NIC,2039,157699377.309621,817.81,128968127757.58115,487166.6121,13408428.28,1729259891.4434037,62828965.86854078
Nicaragua,NIC,2040,165074683.208,817.81,134999726674.33447,487166.6121,13408428.28,1810134152.9324164,65767359.478361525
Nicaragua,NIC,2041,172921029.849725,817.81,141416547421.4036,487166.6121,13408428.28,1896173633.7051091,68893420.30216418
Nicaragua,NIC,2042,181140329.83854,817.81,148138373145.25638,487166.6121,13408428.28,1986302751.8340478,72168069.36718017
Nicaragua,NIC,2043,189750310.430893,817.81,155179701373.4886,487166.6121,13408428.28,2080715896.378239,75598369.38481215
Nicaragua,NIC,2044,198769541.496991,817.81,162555718731.6542,487166.6121,13408428.28,2179616696.1172376,79191718.77198048
Nicaragua,NIC,2045,208217475.572,817.81,170282333697.5373,487166.6121,13408428.28,2283218458.7344556,82955867.6079109
Nicaragua,NIC,2046,218001855.883859,817.81,178284097760.37872,487166.6121,13408428.28,2390509538.284547,86854059.89722891
Nicaragua,NIC,2047,228246015.557773,817.81,186661873983.3023,487166.6121,13408428.28,2502842349.915507,90935432.75668253
Nicaragua,NIC,2048,238971560.158431,817.81,195433331613.16644,487166.6121,13408428.28,2620453810.4565988,95208594.05340213
Nicaragua,NIC,2049,250201110.521027,817.81,204616970195.20108,487166.6121,13408428.28,2743591969.733251,99682556.1481628
Nicaragua,NIC,2050,261958350.46,817.81,214232158589.6926,487166.6121,13408428.28,2872516533.719479,104366754.90301046
Niger,NER,2020,58048798.776,650.6800000000001,37771192387.56768,899792.8,62727133,2369278608.4635453,33986246.95774821
Niger,NER,2021,62178624.147936,650.6800000000001,40458387160.579,899792.8,62727133,2537838632.387131,36404165.46670143
Niger,NER,2022,66602261.932227,650.6800000000001,43336759794.06147,899792.8,62727133,2718390695.3911467,38994104.438026
Niger,NER,2023,71340615.1273971,650.6800000000001,46419911451.09475,899792.8,62727133,2911787959.4410434,41768302.10033261
Niger,NER,2024,76416073.8554846,650.6800000000001,49722410936.28673,899792.8,62727133,3118944283.881112,44739867.35911206
Niger,NER,2025,81852621.162,650.6800000000001,53259863537.69016,899792.8,62727133,3340838543.6905413,47922841.740196146
Niger,NER,2026,88388071.9438197,650.6800000000001,57512350652.40461,899792.8,62727133,3607584868.5160203,51749199.02810897
Niger,NER,2027,95445340.0641098,650.6800000000001,62104373872.91497,899792.8,62727133,3895629319.8080626,55881068.45935701
Niger,NER,2028,103066089.570817,650.6800000000001,67063043161.93921,899792.8,62727133,4206672427.8037014,60342843.383202136
Niger,NER,2029,111295311.141273,650.6800000000001,72417633053.40353,899792.8,62727133,4542550500.0860405,65160864.81449452
Niger,NER,2030,120181587.694,650.6800000000001,78199755480.73193,899792.8,62727133,4905246462.607351,70363576.94332314
Niger,NER,2031,129698682.634072,650.6800000000001,84392338816.33798,899792.8,62727133,5293689461.113495,75935618.84210144
Niger,NER,2032,139969429.592197,650.6800000000001,91075308447.05075,899792.8,62727133,5712892985.974175,81948906.79843543
Niger,NER,2033,151053509.73872,650.6800000000001,98287497716.79034,899792.8,62727133,6165292941.518304,88438382.7755844
Niger,NER,2034,163015330.353662,650.6800000000001,106070815154.52081,899792.8,62727133,6653518129.616042,95441755.76616871
Niger,NER,2035,175924399.084,650.6800000000001,114470487995.97713,899792.8,62727133,7180405525.09856,102999720.91126665
Niger,NER,2036,189658417.073996,650.6800000000001,123406938821.70773,899792.8,62727133,7740963464.592124,111040675.02181311
Niger,NER,2037,204464618.633365,650.6800000000001,133041038052.35796,899792.8,62727133,8345282888.3683195,119709368.14403772
Niger,NER,2038,220426706.696474,650.6800000000001,143427249513.26172,899792.8,62727133,8996780156.042553,129054806.4358364
Niger,NER,2039,237634918.695536,650.6800000000001,154624288896.81137,899792.8,62727133,9699138334.660711,139129821.85447082
Niger,NER,2040,256186536.694,650.6800000000001,166695455696.05194,899792.8,62727133,10456328019.941858,149991370.82802653
Niger,NER,2041,275671896.053978,650.6800000000001,179374189324.40244,899792.8,62727133,11251628630.51897,161399604.05993417
Niger,NER,2042,296639297.500504,650.6800000000001,193017258097.62796,899792.8,62727133,12107419219.985237,173675539.11198732
Niger,NER,2043,319201464.063506,650.6800000000001,207698008636.8421,899792.8,62727133,13028300611.598343,186885172.74576834
Niger,NER,2044,343479692.403575,650.6800000000001,223495366253.1582,899792.8,62727133,14019223563.845566,201099521.38795474
Niger,NER,2045,369604504.916,650.6800000000001,240494259258.74292,899792.8,62727133,15085515386.25965,216395002.92235023
Niger,NER,2046,396729275.740301,650.6800000000001,258143805138.6991,899792.8,62727133,16192620798.061262,232275937.22840446
Niger,NER,2047,425844696.522826,650.6800000000001,277088627133.4725,899792.8,62727133,17380975166.988735,249322351.6565832
Niger,NER,2048,457096858.350645,650.6800000000001,297423783791.5977,899792.8,62727133,18656541243.258793,267619779.2044363
Niger,NER,2049,490642573.736573,650.6800000000001,319251309878.9133,899792.8,62727133,20025719375.198814,287260030.0196151
Niger,NER,2050,526650163.45,650.6800000000001,342680728353.646,899792.8,62727133,21495379623.976025,308341652.0713665
Nigeria,NGA,2020,2002280602.954,852.66,1707264578914.7576,899792.8,62727133,107091812307.775,1536184375.8025308
Nigeria,NGA,2021,2065689726.18714,852.66,1761331001930.7268,899792.8,62727133,110483244015.13196,1584832953.9540539
Nigeria,NGA,2022,2131106918.07122,852.66,1817109624762.6062,899792.8,62727133,113982077108.06409,1635022157.1720948
Nigeria,NGA,2023,2198595771.028,852.66,1874654670124.7344,899792.8,62727133,117591712821.98532,1686800774.664611
Nigeria,NGA,2024,2268221891.35264,852.66,1934022077880.7422,899792.8,62727133,121315660104.16167,1740219140.7181313
Nigeria,NGA,2025,2340052962.99,852.66,1995269559423.0532,899792.8,62727133,125157539024.78127,1795329183.6280353
Nigeria,NGA,2026,2426881543.47585,852.66,2069304816860.1182,899792.8,62727133,129801558464.72528,1861945575.216053
Nigeria,NGA,2027,2516931932.40298,852.66,2146087181482.7246,899792.8,62727133,134617896062.46199,1931033794.0704486
Nigeria,NGA,2028,2610323676.23378,852.66,2225718585777.4946,899792.8,62727133,139612945750.6368,2002685558.3087723
Nigeria,NGA,2029,2707180757.2489,852.66,2308304744475.847,899792.8,62727133,144793338711.26746,2076995989.285207
Nigeria,NGA,2030,2807631758.14,852.66,2393955294895.6523,899792.8,62727133,150165952178.97382,2154063737.8689847
Nigeria,NGA,2031,2919048379.29511,852.66,2488955791089.7686,899792.8,62727133,156125060938.80814,2239544500.340878
Nigeria,NGA,2032,3034886400.59773,852.66,2587726238333.6606,899792.8,62727133,162320647919.54523,2328417437.623712
Nigeria,NGA,2033,3155321278.62753,852.66,2690416241434.55,899792.8,62727133,168762097401.82513,2420817163.04587
Nigeria,NGA,2034,3280535432.69323,852.66,2797181342040.2095,899792.8,62727133,175459166067.27472,2516883631.8621182
Nigeria,NGA,2035,3410718521.138,852.66,2908183254233.527,899792.8,62727133,182421997776.67926,2616762353.2398973
Nigeria,NGA,2036,3552825883.25247,852.66,3029352517614.051,899792.8,62727133,190022598276.2614,2725789584.010996
Nigeria,NGA,2037,3700854139.23196,852.66,3155570290357.523,899792.8,62727133,197939877294.10498,2839359427.157609
Nigeria,NGA,2038,3855049982.72865,852.66,3287046918273.4106,899792.8,62727133,206187029219.77637,2957661150.3246036
Nigeria,NGA,2039,4015670385.86946,852.66,3424001511215.4536,899792.8,62727133,214777798186.21274,3080891906.980785
Nigeria,NGA,2040,4182983027.508,852.66,3566662308234.971,899792.8,62727133,223726500974.74203,3209257064.981208
Nigeria,NGA,2041,4364209873.42986,852.66,3721187190678.7046,899792.8,62727133,233419403827.59946,3348297441.6249256
Nigeria,NGA,2042,4553288333.72998,852.66,3882406830638.205,899792.8,62727133,243532249625.55115,3493361712.8790765
Nigeria,NGA,2043,4750558577.92371,852.66,4050611277052.43,899792.8,62727133,254083232306.96762,3644710862.690582
Nigeria,NGA,2044,4956375513.29795,852.66,4226103145168.63,899792.8,62727133,265091334058.71094,3802617182.0800877
Nigeria,NGA,2045,5171109423.422,852.66,4409198160975.002,899792.8,62727133,276576359466.83435,3967364759.018548
Nigeria,NGA,2046,5400738080.10547,852.66,4604993331382.7295,899792.8,62727133,288858029161.7575,4143539843.626194
Nigeria,NGA,2047,5640563643.42013,852.66,4809482996198.607,899792.8,62727133,301685079563.7886,4327538171.701935
Nigeria,NGA,2048,5891038917.93464,852.66,5023053243766.149,899792.8,62727133,315081728887.80066,4519707142.757427
Nigeria,NGA,2049,6152636815.4899,852.66,5246107307095.617,899792.8,62727133,329073270784.4586,4720409582.952025
Nigeria,NGA,2050,6425851248.084,852.66,5479066325191.303,899792.8,62727133,343686122096.0961,4930024430.129594
North Macedonia,MKD,2050,171659898.012,571.54,98110498109.77847,429531.0633,4688629.699,460003795.22119075,42141506.573985785
North Macedonia,MKD,2049,167814071.140847,571.54,95912454219.83969,429531.0633,4688629.699,449697981.3591183,41197378.444760315
North Macedonia,MKD,2048,164054405.24552,571.54,93763654774.02449,429531.0633,4688629.699,439623056.46027434,40274402.33398086
North Macedonia,MKD,2047,160378969.996338,571.54,91662996511.70702,429531.0633,4688629.699,429773847.74412286,39372104.3569377
North Macedonia,MKD,2046,156785878.310261,571.54,89609400889.44658,429531.0633,4688629.699,420145298.3198563,38490021.245719954
North Macedonia,MKD,2045,153273285.382,571.54,87601813527.22827,429531.0633,4688629.699,410732464.5900224,37627700.11135868
North Macedonia,MKD,2044,149336130.75321,571.54,85351572170.68964,429531.0633,4688629.699,400181916.13583726,36661151.548803
North Macedonia,MKD,2043,145500110.425367,571.54,83159133112.51425,429531.0633,4688629.699,389902381.25442857,35719430.86892448
North Macedonia,MKD,2042,141762626.546015,571.54,81023011576.1094,429531.0633,4688629.699,379886898.37816733,34801900.31405448
North Macedonia,MKD,2041,138121147.994132,571.54,78941760924.56621,429531.0633,4688629.699,370128684.7622788,33907938.508703314
North Macedonia,MKD,2040,134573208.666,571.54,76913971680.96564,429531.0633,4688629.699,360621131.8914205,33036940.03875126
North Macedonia,MKD,2039,130546904.224881,571.54,74612777640.68848,429531.0633,4688629.699,349831685.17101514,32048505.715771385
North Macedonia,MKD,2038,126641063.04397,571.54,72380433172.1506,429531.0633,4688629.699,339365048.5974301,31089644.42254844
North Macedonia,MKD,2037,122852080.975277,571.54,70214878360.60982,429531.0633,4688629.699,329211563.9932276,30159471.361712895
North Macedonia,MKD,2036,119176461.703546,571.54,68114114922.04468,429531.0633,4688629.699,319361862.14459777,29257128.208204247
North Macedonia,MKD,2035,115610813.52,571.54,66076204359.220795,429531.0633,4688629.699,309806854.15583587,28381782.317244202
North Macedonia,MKD,2034,111531466.314317,571.54,63744694257.28474,429531.0633,4688629.699,298875266.64838,27380326.30406492
North Macedonia,MKD,2033,107596059.568161,571.54,61495451885.58673,429531.0633,4688629.699,288329402.0641875,26414206.836530056
North Macedonia,MKD,2032,103799514.317954,571.54,59325574413.283424,429531.0633,4688629.699,278155650.10435516,25482177.0586209
North Macedonia,MKD,2031,100136930.812208,571.54,57232261436.409355,429531.0633,4688629.699,268340880.7116813,24583034.109844495
North Macedonia,MKD,2030,96603582.188,571.54,55212811363.729515,429531.0633,4688629.699,258872427.1252669,23715617.572845064
North Macedonia,MKD,2029,92499466.4960891,571.54,52867145081.17476,429531.0633,4688629.699,247874466.52893776,22708081.040352356
North Macedonia,MKD,2028,88569710.4421034,571.54,50621132306.07977,429531.0633,4688629.699,237343744.32729396,21743348.784880426
