Country,iso3c,year,operational_3.1,average_3.2
Georgia,GEO,2039,6091614.646475667,0.03631866427500622
Georgia,GEO,2040,6263760.1332139,0.03631866427500622
Georgia,GEO,2041,6379445.881403089,0.03631866427500622
Georgia,GEO,2042,6497268.236366718,0.03631866427500622
Georgia,GEO,2043,6617266.659218884,0.03631866427500622
Georgia,GEO,2044,6739481.339883282,0.03631866427500622
Georgia,GEO,2045,6873808.123379521,0.03631866427500622
Georgia,GEO,2046,6962142.903319046,0.03631866427500622
Georgia,GEO,2047,7051612.866727018,0.03631866427500622
Georgia,GEO,2048,7142232.601758959,0.03631866427500622
Georgia,GEO,2049,7234016.884041643,0.03631866427500622
Georgia,GEO,2050,7336323.226651756,0.03631866427500622
Ghana,GHA,2020,3300000,0.01496068242536608
Ghana,GHA,2021,3443321.8965389235,0.01496068242536608
Ghana,GHA,2022,3592868.3888437604,0.01496068242536608
Ghana,GHA,2023,3748909.8165721945,0.01496068242536608
Ghana,GHA,2024,3911728.2604705333,0.01496068242536608
Ghana,GHA,2025,4136039.6263301433,0.01496068242536608
Ghana,GHA,2026,4344696.129410649,0.01496068242536608
Ghana,GHA,2027,4563879.015265782,0.01496068242536608
Ghana,GHA,2028,4794119.32286477,0.01496068242536608
Ghana,GHA,2029,5035974.881233105,0.01496068242536608
Ghana,GHA,2030,5350704.003760032,0.01496068242536608
Ghana,GHA,2031,5620039.377817977,0.01496068242536608
Ghana,GHA,2032,5902932.134917097,0.01496068242536608
Ghana,GHA,2033,6200064.705412368,0.01496068242536608
Ghana,GHA,2034,6512153.870771215,0.01496068242536608
Ghana,GHA,2035,6889363.237950716,0.01496068242536608
Ghana,GHA,2036,7225819.893209436,0.01496068242536608
Ghana,GHA,2037,7578708.122324547,0.01496068242536608
Ghana,GHA,2038,7948830.39603092,0.01496068242536608
Ghana,GHA,2039,8337028.375422542,0.01496068242536608
Ghana,GHA,2040,8808045.784607252,0.01496068242536608
Ghana,GHA,2041,9222562.149192553,0.01496068242536608
Ghana,GHA,2042,9656586.111797983,0.01496068242536608
Ghana,GHA,2043,10111035.721535781,0.01496068242536608
Ghana,GHA,2044,10586872.231923541,0.01496068242536608
Ghana,GHA,2045,11164624.371400854,0.01496068242536608
Ghana,GHA,2046,11669005.078753324,0.01496068242536608
Ghana,GHA,2047,12196172.03394419,0.01496068242536608
Ghana,GHA,2048,12747154.6440919,0.01496068242536608
Ghana,GHA,2049,13323028.821515003,0.01496068242536608
Ghana,GHA,2050,14023255.945309702,0.01496068242536608
Guinea,GIN,2020,79999.99967728459,0.0017902460858842811
Guinea,GIN,2021,83785.91572110074,0.0017902460858842811
Guinea,GIN,2022,87750.99626927497,0.0017902460858842811
Guinea,GIN,2023,91903.72009398557,0.0017902460858842811
Guinea,GIN,2024,96252.96721640778,0.0017902460858842811
Guinea,GIN,2025,102152.14506734019,0.0017902460858842811
Guinea,GIN,2026,107940.38766474253,0.0017902460858842811
Guinea,GIN,2027,114056.60920320674,0.0017902460858842811
Guinea,GIN,2028,120519.39393934782,0.0017902460858842811
Guinea,GIN,2029,127348.37916871309,0.0017902460858842811
Guinea,GIN,2030,136107.65768749744,0.0017902460858842811
Guinea,GIN,2031,143807.69288001594,0.0017902460858842811
Guinea,GIN,2032,151943.34310679027,0.0017902460858842811
Guinea,GIN,2033,160539.25247051934,0.0017902460858842811
Guinea,GIN,2034,169621.45926774322,0.0017902460858842811
Guinea,GIN,2035,180512.11382505595,0.0017902460858842811
Guinea,GIN,2036,190476.1898200721,0.0017902460858842811
Guinea,GIN,2037,200990.27217383424,0.0017902460858842811
Guinea,GIN,2038,212084.72065023935,0.0017902460858842811
Guinea,GIN,2039,223791.57083974397,0.0017902460858842811
Guinea,GIN,2040,237869.2496616057,0.0017902460858842811
Guinea,GIN,2041,250449.01976296256,0.0017902460858842811
Guinea,GIN,2042,263694.0739059856,0.0017902460858842811
Guinea,GIN,2043,277639.59579057817,0.0017902460858842811
Guinea,GIN,2044,292322.6298147228,0.0017902460858842811
Guinea,GIN,2045,309990.1453773535,0.0017902460858842811
Guinea,GIN,2046,325561.659232235,0.0017902460858842811
Guinea,GIN,2047,341915.3658353331,0.0017902460858842811
Guinea,GIN,2048,359090.5565170262,0.0017902460858842811
Guinea,GIN,2049,377128.49630106456,0.0017902460858842811
Guinea,GIN,2050,398869.5610958372,0.0017902460858842811
"Gambia, The",GMB,2020,NA,NA
"Gambia, The",GMB,2021,NA,NA
"Gambia, The",GMB,2022,NA,NA
"Gambia, The",GMB,2023,NA,NA
"Gambia, The",GMB,2024,NA,NA
"Gambia, The",GMB,2025,NA,NA
"Gambia, The",GMB,2026,NA,NA
"Gambia, The",GMB,2027,NA,NA
"Gambia, The",GMB,2028,NA,NA
"Gambia, The",GMB,2029,NA,NA
"Gambia, The",GMB,2030,NA,NA
"Gambia, The",GMB,2031,NA,NA
"Gambia, The",GMB,2032,NA,NA
"Gambia, The",GMB,2033,NA,NA
"Gambia, The",GMB,2034,NA,NA
"Gambia, The",GMB,2035,NA,NA
"Gambia, The",GMB,2036,NA,NA
"Gambia, The",GMB,2037,NA,NA
"Gambia, The",GMB,2038,NA,NA
"Gambia, The",GMB,2039,NA,NA
"Gambia, The",GMB,2040,NA,NA
"Gambia, The",GMB,2041,NA,NA
"Gambia, The",GMB,2042,NA,NA
"Gambia, The",GMB,2043,NA,NA
"Gambia, The",GMB,2044,NA,NA
"Gambia, The",GMB,2045,NA,NA
"Gambia, The",GMB,2046,NA,NA
"Gambia, The",GMB,2047,NA,NA
"Gambia, The",GMB,2048,NA,NA
"Gambia, The",GMB,2049,NA,NA
"Gambia, The",GMB,2050,NA,NA
Guinea-Bissau,GNB,2020,3683.7861016638403,6.713422822066054e-4
Guinea-Bissau,GNB,2021,3853.524085647723,6.713422822066054e-4
Guinea-Bissau,GNB,2022,4031.083094634632,6.713422822066054e-4
Guinea-Bissau,GNB,2023,4216.823498358332,6.713422822066054e-4
Guinea-Bissau,GNB,2024,4411.122271325613,6.713422822066054e-4
Guinea-Bissau,GNB,2025,4675.898741354062,6.713422822066054e-4
Guinea-Bissau,GNB,2026,4892.206402427385,6.713422822066054e-4
Guinea-Bissau,GNB,2027,5118.52048297793,6.713422822066054e-4
Guinea-Bissau,GNB,2028,5355.3038812232535,6.713422822066054e-4
Guinea-Bissau,GNB,2029,5603.040909110395,6.713422822066054e-4
Guinea-Bissau,GNB,2030,5929.4733683439135,6.713422822066054e-4
Guinea-Bissau,GNB,2031,6222.312752659081,6.713422822066054e-4
Guinea-Bissau,GNB,2032,6529.614619504974,6.713422822066054e-4
Guinea-Bissau,GNB,2033,6852.093228684596,6.713422822066054e-4
Guinea-Bissau,GNB,2034,7190.498115208026,6.713422822066054e-4
Guinea-Bissau,GNB,2035,7600.124178106896,6.713422822066054e-4
Guinea-Bissau,GNB,2036,7986.615058661417,6.713422822066054e-4
Guinea-Bissau,GNB,2037,8392.760249757615,6.713422822066054e-4
Guinea-Bissau,GNB,2038,8819.559236615722,6.713422822066054e-4
Guinea-Bissau,GNB,2039,9268.06233151008,6.713422822066054e-4
Guinea-Bissau,GNB,2040,9810.502326082065,6.713422822066054e-4
Guinea-Bissau,GNB,2041,10310.284394789687,6.713422822066054e-4
Guinea-Bissau,GNB,2042,10835.527149188967,6.713422822066054e-4
Guinea-Bissau,GNB,2043,11387.527647650899,6.713422822066054e-4
Guinea-Bissau,GNB,2044,11967.649025337889,6.713422822066054e-4
Guinea-Bissau,GNB,2045,12667.550988670853,6.713422822066054e-4
Guinea-Bissau,GNB,2046,13302.3938993638,6.713422822066054e-4
Guinea-Bissau,GNB,2047,13969.052393164924,6.713422822066054e-4
Guinea-Bissau,GNB,2048,14669.120929603443,6.713422822066054e-4
Guinea-Bissau,GNB,2049,15404.273875629477,6.713422822066054e-4
Guinea-Bissau,GNB,2050,16290.50525914863,6.713422822066054e-4
Equatorial Guinea,GNQ,2020,99999.99920867897,0.0031820316527507407
Equatorial Guinea,GNQ,2021,96928.0049761769,0.0031820316527507407
Equatorial Guinea,GNQ,2022,93950.38223006687,0.0031820316527507407
Equatorial Guinea,GNQ,2023,91064.23188370685,0.0031820316527507407
Equatorial Guinea,GNQ,2024,88266.74391022992,0.0031820316527507407
Equatorial Guinea,GNQ,2025,86695.93053472166,0.0031820316527507407
Equatorial Guinea,GNQ,2026,89241.65488904636,0.0031820316527507407
Equatorial Guinea,GNQ,2027,91862.13145432525,0.0031820316527507407
Equatorial Guinea,GNQ,2028,94559.55524159055,0.0031820316527507407
Equatorial Guinea,GNQ,2029,97336.18571579974,0.0031820316527507407
Equatorial Guinea,GNQ,2030,101343.49603937253,0.0031820316527507407
Equatorial Guinea,GNQ,2031,104748.120338498,0.0031820316527507407
Equatorial Guinea,GNQ,2032,108267.12263987525,0.0031820316527507407
Equatorial Guinea,GNQ,2033,111904.34546069555,0.0031820316527507407
Equatorial Guinea,GNQ,2034,115663.76040711891,0.0031820316527507407
Equatorial Guinea,GNQ,2035,120413.07917188073,0.0031820316527507407
Equatorial Guinea,GNQ,2036,124870.61692641414,0.0031820316527507407
Equatorial Guinea,GNQ,2037,129493.1670115825,0.0031820316527507407
Equatorial Guinea,GNQ,2038,134286.83797222868,0.0031820316527507407
Equatorial Guinea,GNQ,2039,139257.9644836907,0.0031820316527507407
Equatorial Guinea,GNQ,2040,145467.80065965877,0.0031820316527507407
Equatorial Guinea,GNQ,2041,151207.61813827188,0.0031820316527507407
Equatorial Guinea,GNQ,2042,157173.91532262316,0.0031820316527507407
Equatorial Guinea,GNQ,2043,163375.62856953984,0.0031820316527507407
Equatorial Guinea,GNQ,2044,169822.0468434837,0.0031820316527507407
Equatorial Guinea,GNQ,2045,177789.16398657486,0.0031820316527507407
Equatorial Guinea,GNQ,2046,185012.76960122059,0.0031820316527507407
Equatorial Guinea,GNQ,2047,192529.87160735557,0.0031820316527507407
Equatorial Guinea,GNQ,2048,200352.3948159969,0.0031820316527507407
Equatorial Guinea,GNQ,2049,208492.74854537184,0.0031820316527507407
Equatorial Guinea,GNQ,2050,218496.0306866035,0.0031820316527507407
Greece,GRC,2020,26200000.000000004,0.06312037175714187
Greece,GRC,2021,27230109.867610324,0.06312037175714187
Greece,GRC,2022,28300720.74053929,0.06312037175714187
Greece,GRC,2023,29413425.003719207,0.06312037175714187
Greece,GRC,2024,30569877.650152314,0.06312037175714187
Greece,GRC,2025,31771798.742482953,0.06312037175714187
Greece,GRC,2026,32037918.2638162,0.06312037175714187
Greece,GRC,2027,32306266.79334028,0.06312037175714187
Greece,GRC,2028,32576863.001153104,0.06312037175714187
Greece,GRC,2029,32849725.71373266,0.06312037175714187
Greece,GRC,2030,33402294.04550157,0.06312037175714187
Greece,GRC,2031,33689896.931333676,0.06312037175714187
