Country,iso3c,year,residential_building_stock_m2,Region,period,residential,total_building_stock_m2
Finland,FIN,2047,325926006.840872,Europe,2045,0.6907569705299672,471838896.66840833
Finland,FIN,2048,327581946.2535543,Europe,2045,0.6907569705299672,474236178.9012779
Finland,FIN,2049,329246299.0339364,Europe,2045,0.6907569705299672,476645641.0585764
Finland,FIN,2050,330919107.928,Europe,2050,0.6898773160141096,479678198.20478326
Fiji,FJI,2020,10069317.95,OECD Pacific,2020,0.7,14384739.92857143
Fiji,FJI,2021,10549829.738244541,OECD Pacific,2020,0.7,15071185.340349345
Fiji,FJI,2022,11053271.736835845,OECD Pacific,2020,0.7,15790388.195479779
Fiji,FJI,2023,11580738.184374113,OECD Pacific,2020,0.7,16543911.691963019
Fiji,FJI,2024,12133375.536953237,OECD Pacific,2020,0.7,17333393.62421891
Fiji,FJI,2025,12712384.96,OECD Pacific,2025,0.69,18423746.318840582
Fiji,FJI,2026,13287004.778693978,OECD Pacific,2025,0.69,19256528.66477388
Fiji,FJI,2027,13887598.318060733,OECD Pacific,2025,0.69,20126954.084145993
Fiji,FJI,2028,14515339.63117613,OECD Pacific,2025,0.69,21036724.103153814
Fiji,FJI,2029,15171455.840163866,OECD Pacific,2025,0.69,21987617.15965778
Fiji,FJI,2030,15857229.535,OECD Pacific,2030,0.690455277958469,22966338.35849078
Fiji,FJI,2031,16540281.111981787,OECD Pacific,2030,0.690455277958469,23955615.432309996
Fiji,FJI,2032,17252755.196583055,OECD Pacific,2030,0.690455277958469,24987505.704346012
Fiji,FJI,2033,17995919.165944528,OECD Pacific,2030,0.690455277958469,26063844.74191388
Fiji,FJI,2034,18771094.989590395,OECD Pacific,2030,0.690455277958469,27186547.179554593
Fiji,FJI,2035,19579661.581,OECD Pacific,2035,0.6886756246137922,28430890.946634322
Fiji,FJI,2036,20360507.450598493,OECD Pacific,2035,0.6886756246137922,29564727.896412224
Fiji,FJI,2037,21172493.81103472,OECD Pacific,2035,0.6886756246137922,30743782.782944016
Fiji,FJI,2038,22016862.55934286,OECD Pacific,2035,0.6886756246137922,31969858.918253236
Fiji,FJI,2039,22894905.11997953,OECD Pacific,2035,0.6886756246137922,33244831.531272717
Fiji,FJI,2040,23807964.419999998,OECD Pacific,2040,0.6871483836942467,34647486.605445586
Fiji,FJI,2041,24675902.831803326,OECD Pacific,2040,0.6871483836942467,35910588.480381414
Fiji,FJI,2042,25575482.63357995,OECD Pacific,2040,0.6871483836942467,37219737.74584328
Fiji,FJI,2043,26507857.33754437,OECD Pacific,2040,0.6871483836942467,38576613.09633423
Fiji,FJI,2044,27474222.508122753,OECD Pacific,2040,0.6871483836942467,39982954.424509965
Fiji,FJI,2045,28475817.295,OECD Pacific,2045,0.6857058516472339,41527744.33322115
Fiji,FJI,2046,29421070.784490395,OECD Pacific,2045,0.6857058516472339,42906255.96064808
Fiji,FJI,2047,30397701.921552327,OECD Pacific,2045,0.6857058516472339,44330527.220279045
Fiji,FJI,2048,31406752.285802327,OECD Pacific,2045,0.6857058516472339,45802077.101071246
Fiji,FJI,2049,32449298.03204603,OECD Pacific,2045,0.6857058516472339,47322475.01475283
Fiji,FJI,2050,33526451.038000003,OECD Pacific,2050,0.6844780647732838,48981045.21304828
France,FRA,2020,2851821707.811,Europe,2020,0.7,4074031011.1585717
France,FRA,2021,2924881462.4477673,Europe,2020,0.7,4178402089.2110963
France,FRA,2022,2999812907.636916,Europe,2020,0.7,4285447010.9098806
France,FRA,2023,3076663993.519276,Europe,2020,0.7,4395234276.456109
France,FRA,2024,3155483898.652417,Europe,2020,0.7,4507834140.932025
France,FRA,2025,3236323061.4810004,Europe,2025,0.7,4623318659.258573
France,FRA,2026,3273318046.0977225,Europe,2025,0.7,4676168637.282461
France,FRA,2027,3310735926.964538,Europe,2025,0.7,4729622752.806483
France,FRA,2028,3348581538.283711,Europe,2025,0.7,4783687911.833873
France,FRA,2029,3386859769.5181274,Europe,2025,0.7,4838371099.311611
France,FRA,2030,3425575566.023,Europe,2030,0.6941862049680265,4934663843.083396
France,FRA,2031,3452924083.745749,Europe,2030,0.6941862049680265,4974060358.783401
France,FRA,2032,3480490941.834143,Europe,2030,0.6941862049680265,5013771401.571501
France,FRA,2033,3508277883.4362307,Europe,2030,0.6941862049680265,5053799482.514664
France,FRA,2034,3536286665.616702,Europe,2030,0.6941862049680265,5094147132.727277
France,FRA,2035,3564519059.468001,Europe,2035,0.6928682466025001,5144584236.536636
France,FRA,2036,3594415474.758776,Europe,2035,0.6928682466025001,5187733010.40147
France,FRA,2037,3624562637.9435396,Europe,2035,0.6928682466025001,5231243682.643402
France,FRA,2038,3654962652.100726,Europe,2035,0.6928682466025001,5275119288.584724
France,FRA,2039,3685617637.9477615,Europe,2035,0.6928682466025001,5319362889.005661
France,FRA,2040,3716529733.9890003,Europe,2040,0.6917487240457084,5372658603.911533
France,FRA,2041,3749882639.8805866,Europe,2040,0.6917487240457084,5420873952.537724
France,FRA,2042,3783534861.642361,Europe,2040,0.6917487240457084,5469521995.666677
France,FRA,2043,3817489085.396801,Europe,2040,0.6917487240457084,5518606616.388286
France,FRA,2044,3851748021.3722005,Europe,2040,0.6917487240457084,5568131732.640088
France,FRA,2045,3886314404.1190004,Europe,2045,0.6907569705299672,5626167479.913111
France,FRA,2046,3923621948.9013486,Europe,2045,0.6907569705299672,5680177133.632167
France,FRA,2047,3961287635.8083315,Europe,2045,0.6907569705299672,5734705265.108111
France,FRA,2048,3999314902.905418,Europe,2045,0.6907569705299672,5789756851.584192
France,FRA,2049,4037707221.2625537,Europe,2045,0.6907569705299672,5845336918.083818
France,FRA,2050,4076468095.271,Europe,2050,0.6898773160141096,5908975408.589354
Gabon,GAB,2020,31524917.573000003,Africa,2020,0.76,41480154.70131579
Gabon,GAB,2021,32513168.12768945,Africa,2020,0.76,42780484.37853875
Gabon,GAB,2022,33532398.593954656,Africa,2020,0.76,44121577.097308755
Gabon,GAB,2023,34583580.13737367,Africa,2020,0.76,45504710.70707062
Gabon,GAB,2024,35667714.3678523,Africa,2020,0.76,46931203.11559513
Gabon,GAB,2025,36785834.29400001,Africa,2025,0.75,49047779.05866668
Gabon,GAB,2026,38172125.17182385,Africa,2025,0.75,50896166.89576513
Gabon,GAB,2027,39610659.05119492,Africa,2025,0.75,52814212.068259895
Gabon,GAB,2028,41103404.73336146,Africa,2025,0.75,54804539.64448195
Gabon,GAB,2029,42652405.21474118,Africa,2025,0.75,56869873.6196549
Gabon,GAB,2030,44259780.483,Africa,2030,0.7414956504672269,59689872.02434875
Gabon,GAB,2031,45992569.45622234,Africa,2030,0.7414956504672269,62026755.55445507
Gabon,GAB,2032,47793197.8446644,Africa,2030,0.7414956504672269,64455129.05510536
Gabon,GAB,2033,49664321.589891225,Africa,2030,0.7414956504672269,66978574.397027194
Gabon,GAB,2034,51608700.61469425,Africa,2030,0.7414956504672269,69600813.68268968
Gabon,GAB,2035,53629202.893999994,Africa,2035,0.7361776186790023,72848184.36919107
Gabon,GAB,2036,55690299.91771206,Africa,2035,0.7361776186790023,75647912.27644597
Gabon,GAB,2037,57830609.771597125,Africa,2035,0.7361776186790023,78555240.34453589
Gabon,GAB,2038,60053176.79194394,Africa,2035,0.7361776186790023,81574303.90196241
Gabon,GAB,2039,62361162.316080414,Africa,2035,0.7361776186790023,84709397.20767568
Gabon,GAB,2040,64757849.17900001,Africa,2040,0.7308401113976266,88607409.70437424
Gabon,GAB,2041,67128453.33263455,Africa,2040,0.7308401113976266,91851079.71736942
Gabon,GAB,2042,69585838.68923485,Africa,2040,0.7308401113976266,95213491.43817782
Gabon,GAB,2043,72133182.06648122,Africa,2040,0.7308401113976266,98698991.66937743
Gabon,GAB,2044,74773776.57648432,Africa,2040,0.7308401113976266,102312086.33785881
Gabon,GAB,2045,77511035.883,Africa,2045,0.7256345586793843,106818280.5737173
Gabon,GAB,2046,80175438.60212089,Africa,2045,0.7256345586793843,110490105.03032802
Gabon,GAB,2047,82931428.81931594,Africa,2045,0.7256345586793843,114288146.59853944
Gabon,GAB,2048,85782154.80858408,Africa,2045,0.7256345586793843,118216743.92782913
Gabon,GAB,2049,88730873.06425339,Africa,2045,0.7256345586793843,122280384.8065599
Gabon,GAB,2050,91780952.021,Africa,2050,0.7205461095530795,127376930.91969833
United Kingdom,GBR,2020,2795469907.1090007,Europe,2020,0.7,3993528438.7271442
United Kingdom,GBR,2021,2870064066.637339,Europe,2020,0.7,4100091523.7676277
United Kingdom,GBR,2022,2946648692.4631653,Europe,2020,0.7,4209498132.090236
United Kingdom,GBR,2023,3025276898.0756087,Europe,2020,0.7,4321824140.108013
United Kingdom,GBR,2024,3106003214.241119,Europe,2020,0.7,4437147448.915884
United Kingdom,GBR,2025,3188883626.822,Europe,2025,0.7,4555548038.317143
United Kingdom,GBR,2026,3221260700.8605404,Europe,2025,0.7,4601801001.229343
United Kingdom,GBR,2027,3253966502.769386,Europe,2025,0.7,4648523575.384837
United Kingdom,GBR,2028,3287004370.1575055,Europe,2025,0.7,4695720528.796436
United Kingdom,GBR,2029,3320377674.5209684,Europe,2025,0.7,4743396677.887098
United Kingdom,GBR,2030,3354089821.587,Europe,2030,0.6941862049680265,4831686077.284532
United Kingdom,GBR,2031,3369664240.049371,Europe,2030,0.6941862049680265,4854121582.846168
United Kingdom,GBR,2032,3385310976.9418807,Europe,2030,0.6941862049680265,4876661265.687071
United Kingdom,GBR,2033,3401030368.0687428,Europe,2030,0.6941862049680265,4899305609.545195
United Kingdom,GBR,2034,3416822750.793445,Europe,2030,0.6941862049680265,4922055100.404682
United Kingdom,GBR,2035,3432688464.046,Europe,2035,0.6928682466025001,4954316323.31008
United Kingdom,GBR,2036,3451072866.581806,Europe,2035,0.6928682466025001,4980850087.306272
United Kingdom,GBR,2037,3469555730.210175,Europe,2035,0.6928682466025001,5007525957.818451
United Kingdom,GBR,2038,3488137582.2578297,Europe,2035,0.6928682466025001,5034344695.924536
United Kingdom,GBR,2039,3506818952.875691,Europe,2035,0.6928682466025001,5061307066.778542
United Kingdom,GBR,2040,3525600375.054001,Europe,2040,0.6917487240457084,5096648902.269665
United Kingdom,GBR,2041,3549606729.886183,Europe,2040,0.6917487240457084,5131352767.990992
United Kingdom,GBR,2042,3573776547.67815,Europe,2040,0.6917487240457084,5166292937.667937
United Kingdom,GBR,2043,3598110941.474321,Europe,2040,0.6917487240457084,5201471020.330455
United Kingdom,GBR,2044,3622611031.8980026,Europe,2040,0.6917487240457084,5236888635.964629
United Kingdom,GBR,2045,3647277947.203,Europe,2045,0.6907569705299672,5280117469.396958
United Kingdom,GBR,2046,3676845317.060046,Europe,2045,0.6907569705299672,5322921771.225952
United Kingdom,GBR,2047,3706652380.566142,Europe,2045,0.6907569705299672,5366073074.474079
United Kingdom,GBR,2048,3736701080.8445907,Europe,2045,0.6907569705299672,5409574192.176003
United Kingdom,GBR,2049,3766993376.7710037,Europe,2045,0.6907569705299672,5453427960.170805
United Kingdom,GBR,2050,3797531243.1010003,Europe,2050,0.6898773160141096,5504647210.379261
Georgia,GEO,2020,52039358.763000004,Europe,2020,0.7,74341941.09
Georgia,GEO,2021,55261355.93476277,Europe,2020,0.7,78944794.19251825
Georgia,GEO,2022,58682841.8400844,Europe,2020,0.7,83832631.20012057
Georgia,GEO,2023,62316167.74828499,Europe,2020,0.7,89023096.78326428
Georgia,GEO,2024,66174449.65284267,Europe,2020,0.7,94534928.07548954
Georgia,GEO,2025,70271615.619,Europe,2025,0.7,100388022.31285715
Georgia,GEO,2026,73449408.05730167,Europe,2025,0.7,104927725.79614525
Georgia,GEO,2027,76770905.24313155,Europe,2025,0.7,109672721.77590221
Georgia,GEO,2028,80242605.73008087,Europe,2025,0.7,114632293.90011553
Georgia,GEO,2029,83871301.94650495,Europe,2025,0.7,119816145.63786422
Georgia,GEO,2030,87664093.48500001,Europe,2030,0.6941862049680265,126283254.92154908
Georgia,GEO,2031,90821300.44119272,Europe,2030,0.6941862049680265,130831324.20555066
Georgia,GEO,2032,94092213.65234073,Europe,2030,0.6941862049680265,135543191.40737537
Georgia,GEO,2033,97480928.22927946,Europe,2030,0.6941862049680265,140424755.68031394
Georgia,GEO,2034,100991686.76754308,Europe,2030,0.6941862049680265,145482128.6346286
Georgia,GEO,2035,104628884.65900001,Europe,2035,0.6928682466025001,151008341.30016902
Georgia,GEO,2036,107411801.37861292,Europe,2035,0.6928682466025001,155024857.76380986
Georgia,GEO,2037,110268738.0545079,Europe,2035,0.6928682466025001,159148205.44196376
Georgia,GEO,2038,113201663.46781641,Europe,2035,0.6928682466025001,163381225.8288702
Georgia,GEO,2039,116212598.76526617,Europe,2035,0.6928682466025001,167726835.9967686
Georgia,GEO,2040,119303618.85200001,Europe,2040,0.6917487240457084,172466698.82417715
Georgia,GEO,2041,121507044.28896514,Europe,2040,0.6917487240457084,175651996.26004133
Georgia,GEO,2042,123751164.91776921,Europe,2040,0.6917487240457084,178896123.1384825
Georgia,GEO,2043,126036732.3402641,Europe,2040,0.6917487240457084,182200165.98387828
Georgia,GEO,2044,128364512.03967972,Europe,2040,0.6917487240457084,185565231.38768786
Georgia,GEO,2045,130735283.63700001,Europe,2045,0.6907569705299672,189263792.06379402
Georgia,GEO,2046,132415352.71997695,Europe,2045,0.6907569705299672,191696006.5106319
Georgia,GEO,2047,134117012.2416254,Europe,2045,0.6907569705299672,194159477.15840963
Georgia,GEO,2048,135840539.65901363,Europe,2045,0.6907569705299672,196654605.67816368
Georgia,GEO,2049,137586215.99478915,Europe,2045,0.6907569705299672,199181798.90277377
Georgia,GEO,2050,139354325.883,Europe,2050,0.6898773160141096,201998707.0862754
Ghana,GHA,2020,167639411.67200002,Africa,2020,0.76,220578173.2526316
Ghana,GHA,2021,174920138.4645759,Africa,2020,0.76,230158076.92707354
Ghana,GHA,2022,182517073.6123317,Africa,2020,0.76,240154044.22675222
Ghana,GHA,2023,190443950.32168126,Africa,2020,0.76,250584145.16010693
Ghana,GHA,2024,198715098.24424735,Africa,2020,0.76,261467234.5319044
Ghana,GHA,2025,207345469.38099998,Africa,2025,0.75,276460625.8413333
Ghana,GHA,2026,217805712.62799543,Africa,2025,0.75,290407616.83732724
Ghana,GHA,2027,228793658.21212393,Africa,2025,0.75,305058210.9494986
Ghana,GHA,2028,240335927.86196685,Africa,2025,0.75,320447903.8159558
Ghana,GHA,2029,252460486.3292129,Africa,2025,0.75,336613981.77228385
Ghana,GHA,2030,265196709.14200005,Africa,2030,0.7414956504672269,357651065.0802818
Ghana,GHA,2031,278545766.5380929,Africa,2030,0.7414956504672269,375653945.3233169
Ghana,GHA,2032,292566767.91848594,Africa,2030,0.7414956504672269,394563026.41038483
Ghana,GHA,2033,307293536.54909533,Africa,2030,0.7414956504672269,414423923.26302296
Ghana,GHA,2034,322761598.2385252,Africa,2030,0.7414956504672269,435284546.89538443
Ghana,GHA,2035,339008267.0380001,Africa,2035,0.7361776186790023,460497926.6366679
Ghana,GHA,2036,355564454.26359755,Africa,2035,0.7361776186790023,482987318.8777766
Ghana,GHA,2037,372929197.9820617,Africa,2035,0.7361776186790023,506575028.2537061
Ghana,GHA,2038,391141985.7634017,Africa,2035,0.7361776186790023,531314693.40954316
Ghana,GHA,2039,410244233.6367993,Africa,2035,0.7361776186790023,557262572.5472907
Ghana,GHA,2040,430279380.2710001,Africa,2040,0.7308401113976266,588746257.3012757
Ghana,GHA,2041,450528803.2221893,Africa,2040,0.7308401113976266,616453306.5387144
Ghana,GHA,2042,471731186.3863403,Africa,2040,0.7308401113976266,645464280.120343
Ghana,GHA,2043,493931377.12377936,Africa,2040,0.7308401113976266,675840542.166202
Ghana,GHA,2044,517176333.361151,Africa,2040,0.7308401113976266,707646344.6596078
Ghana,GHA,2045,541515222.917,Africa,2045,0.7256345586793843,746264378.4531548
Ghana,GHA,2046,565979085.0310405,Africa,2045,0.7256345586793843,779978128.4688148
Ghana,GHA,2047,591548143.3135486,Africa,2045,0.7256345586793843,815214953.9158309
Ghana,GHA,2048,618272326.8625998,Africa,2045,0.7256345586793843,852043662.2916942
Ghana,GHA,2049,646203820.4073565,Africa,2045,0.7256345586793843,890536169.5884669
Ghana,GHA,2050,675397166.2099999,Africa,2050,0.7205461095530795,937340660.4456121
Guinea,GIN,2020,33961811.303,Africa,2020,0.76,44686593.819736846
Guinea,GIN,2021,35569018.388096936,Africa,2020,0.76,46801339.984338075
Guinea,GIN,2022,37252284.86211575,Africa,2020,0.76,49016164.29225756
Guinea,GIN,2023,39015210.15583096,Africa,2020,0.76,51335802.83661968
Guinea,GIN,2024,40861564.03930178,Africa,2020,0.76,53765215.84118655
Guinea,GIN,2025,42795294.683,Africa,2025,0.75,57060392.91066667
Guinea,GIN,2026,45220202.62290898,Africa,2025,0.75,60293603.49721197
Guinea,GIN,2027,47782513.0170034,Africa,2025,0.75,63710017.356004536
Guinea,GIN,2028,50490011.4946284,Africa,2025,0.75,67320015.3261712
Guinea,GIN,2029,53350924.84190943,Africa,2025,0.75,71134566.45587924
Guinea,GIN,2030,56373945.99899999,Africa,2030,0.7414956504672269,76027345.49215221
Guinea,GIN,2031,59563196.1522139,Africa,2030,0.7414956504672269,80328449.82257454
Guinea,GIN,2032,62932872.14505157,Africa,2030,0.7414956504672269,84872881.05519794
Guinea,GIN,2033,66493181.23064151,Africa,2030,0.7414956504672269,89674404.95266993
Guinea,GIN,2034,70254908.11829391,Africa,2030,0.7414956504672269,94747566.04981473
Guinea,GIN,2035,74229447.64200002,Africa,2035,0.7361776186790023,100830894.28227578
Guinea,GIN,2036,78326833.91542083,Africa,2035,0.7361776186790023,106396652.01445618
Guinea,GIN,2037,82650391.53736882,Africa,2035,0.7361776186790023,112269633.63227035
Guinea,GIN,2038,87212604.92485544,Africa,2035,0.7361776186790023,118466797.56625827
Guinea,GIN,2039,92026647.62138472,Africa,2035,0.7361776186790023,125006038.33422348
Guinea,GIN,2040,97106420.336,Africa,2040,0.7308401113976266,132869582.30891013
Guinea,GIN,2041,102241915.76018967,Africa,2040,0.7308401113976266,139896420.79806855
Guinea,GIN,2042,107649003.04370868,Africa,2040,0.7308401113976266,147294875.26053467
Guinea,GIN,2043,113342045.38464439,Africa,2040,0.7308401113976266,155084598.69272095
Guinea,GIN,2044,119336165.5821258,Africa,2040,0.7308401113976266,163286283.44428515
Guinea,GIN,2045,125647286.20800002,Africa,2045,0.7256345586793843,173155047.13098463
Guinea,GIN,2046,131958836.71111184,Africa,2045,0.7256345586793843,181853021.10096547
Guinea,GIN,2047,138587430.82857904,Africa,2045,0.7256345586793843,190987914.1930625
Guinea,GIN,2048,145548994.38613245,Africa,2045,0.7256345586793843,200581673.85388005
Guinea,GIN,2049,152860253.2001467,Africa,2045,0.7256345586793843,210657350.00045216
Guinea,GIN,2050,160538773.263,Africa,2050,0.7205461095530795,222801526.6955984
"Gambia, The",GMB,2020,5190738.187,Africa,2020,0.76,6829918.667105263
"Gambia, The",GMB,2021,5465411.507028235,Africa,2020,0.76,7191330.930300309
"Gambia, The",GMB,2022,5754619.452001391,Africa,2020,0.76,7571867.70000183
"Gambia, The",GMB,2023,6059131.13674383,Africa,2020,0.76,7972540.969399775
"Gambia, The",GMB,2024,6379756.374592274,Africa,2020,0.76,8394416.282358255
"Gambia, The",GMB,2025,6717347.831,Africa,2025,0.75,8956463.774666667
"Gambia, The",GMB,2026,7162921.57357112,Africa,2025,0.75,9550562.098094827
"Gambia, The",GMB,2027,7638051.022510848,Africa,2025,0.75,10184068.030014465
