Country Name,iso3c,year,total_building_stock_m2,BEC (toe/m2),BCE (tCO2e/m2),DBE (tCO2e/m2),Building Energy Consumption (toe),Building Carbon Emissions (tCO2e),Direct Building Emissions (tCO2e)
El Salvador,SLV,2028,33951096.78512456,0.0024949701054300007,0.0339708486367171,0.015098154949652047,84706.97152544638,1153347.5699379991,512598.9199724441
El Salvador,SLV,2029,34870471.67953261,0.0024949701054300007,0.0339708486367171,0.015098154949652047,87000.78440267732,1184579.5153163327,526479.7845850368
El Salvador,SLV,2030,35814742.68265306,0.0024949701054300007,0.0339708486367171,0.015098154949652047,89356.71232688725,1216657.2026353786,540736.5345046128
El Salvador,SLV,2031,36885789.13907055,0.0024949701054300007,0.0339708486367171,0.015098154949652047,92028.94121717561,1253041.5596892291,556907.3598618797
El Salvador,SLV,2032,37988865.43643843,0.0024949701054300007,0.0339708486367171,0.015098154949652047,94781.08360311689,1290513.9976218636,573561.7767208284
El Salvador,SLV,2033,39124929.4330318,0.0024949701054300007,0.0339708486367171,0.015098154949652047,97615.52931247267,1329107.055691761,590714.2469741161
El Salvador,SLV,2034,40294967.63205338,0.0024949701054300007,0.0339708486367171,0.015098154949652047,100534.73964124269,1368854.2462499004,608379.6649999558
El Salvador,SLV,2035,41499996.03826531,0.0024949701054300007,0.0339708486367171,0.015098154949652047,103541.24949093541,1409790.0838402703,626573.3705956758
El Salvador,SLV,2036,42819662.301463224,0.0024949701054300007,0.0339708486367171,0.015098154949652047,106833.77736675873,1454620.2667183485,646497.8963192662
El Salvador,SLV,2037,44181292.88303402,0.0024949701054300007,0.0339708486367171,0.015098154949652047,110231.00496241712,1500876.0131040153,667056.0058240069
El Salvador,SLV,2038,45586222.21431506,0.0024949701054300007,0.0339708486367171,0.015098154949652047,113736.26164420508,1548602.6547622473,688267.8465609989
El Salvador,SLV,2039,47035827.16047952,0.0024949701054300007,0.0339708486367171,0.015098154949652047,117352.98264956889,1597846.964971437,710154.2066539722
El Salvador,SLV,2040,48531528.36989796,0.0024949701054300007,0.0339708486367171,0.015098154949652047,121084.71245372339,1648657.2043623454,732736.5352721537
El Salvador,SLV,2041,50105952.345239274,0.0024949701054300007,0.0339708486367171,0.015098154949652047,125012.85320547222,1702141.7229186837,756507.432408304
El Salvador,SLV,2042,51731452.619584315,0.0024949701054300007,0.0339708486367171,0.015098154949652047,129068.42779633137,1757361.346697401,781049.4874210673
El Salvador,SLV,2043,53409686.1724766,0.0024949701054300007,0.0339708486367171,0.015098154949652047,133255.5703407272,1814372.3646997649,806387.71764434
El Salvador,SLV,2044,55142363.73796533,0.0024949701054300007,0.0339708486367171,0.015098154949652047,137578.5490689708,1873232.892013218,832547.9520058748
El Salvador,SLV,2045,56931251.54846941,0.0024949701054300007,0.0339708486367171,0.015098154949652047,142041.7706781466,1934002.9290519203,859556.8573564092
El Salvador,SLV,2046,58757732.961032346,0.0024949701054300007,0.0339708486367171,0.015098154949652047,146598.7872006147,1996050.0526558731,887133.3567359437
El Salvador,SLV,2047,60642811.96735447,0.0024949701054300007,0.0339708486367171,0.015098154949652047,151302.0029677621,2060087.786247895,915594.5716657313
El Salvador,SLV,2048,62588368.50881962,0.0024949701054300007,0.0339708486367171,0.015098154949652047,156156.1083771414,2126179.9930321826,944968.8857920812
El Salvador,SLV,2049,64596342.83952047,0.0024949701054300007,0.0339708486367171,0.015098154949652047,161165.94430471087,2194392.585086834,975285.5933719266
El Salvador,SLV,2050,66668737.461224504,0.0024949701054300007,0.0339708486367171,0.015098154949652047,166336.50693251635,2264793.5890962887,1006574.9284872396
Serbia,SRB,2020,88750554.37614033,0.004270395860218877,0.26140681782870173,0.025915331077845428,378999.99999999994,23200000,2300000
Serbia,SRB,2021,92760719.67647192,0.004270395860218877,0.26140681782870173,0.025915331077845428,396124.9932973294,24248284.550126765,2403924.7614349807
Serbia,SRB,2022,96952083.00817382,0.004270395860218877,0.26140681782870173,0.025915331077845428,414023.7739177024,25343935.501030862,2512545.3298435765
Serbia,SRB,2023,101332831.74610808,0.004270395860218877,0.26140681782870173,0.025915331077845428,432731.3051928359,26489093.088321358,2626073.883755997
Serbia,SRB,2024,105911523.2090408,0.004270395860218877,0.26140681782870173,0.025915331077845428,452284.13026136335,27685994.253466044,2744732.1889212024
Serbia,SRB,2025,110697101.3754386,0.004270395860218877,0.26140681782870173,0.025915331077845428,472720.4434519023,28936977.013414606,2868752.0315023097
