Country,iso3c,Year,extraction_5.4
Albania,ALB,2047,26830124.77254927
Albania,ALB,2048,27162510.721418023
Albania,ALB,2049,27494896.670286775
Albania,ALB,2050,27827282.619155526
Algeria,DZA,2021,207128412.79529667
Algeria,DZA,2022,211346832.73086166
Algeria,DZA,2023,215565252.6664276
Algeria,DZA,2024,219783672.6019926
Algeria,DZA,2025,224002092.53755856
Algeria,DZA,2026,228220512.4731245
Algeria,DZA,2027,232438932.4086895
Algeria,DZA,2028,236657352.34425545
Algeria,DZA,2029,240875772.27982044
Algeria,DZA,2030,245094192.2153864
Algeria,DZA,2031,249312612.15095234
Algeria,DZA,2032,253531032.08651733
Algeria,DZA,2033,257749452.02208328
Algeria,DZA,2034,261967871.95764923
Algeria,DZA,2035,266186291.89321423
Algeria,DZA,2036,270404711.8287802
Algeria,DZA,2037,274623131.76434517
Algeria,DZA,2038,278841551.6999111
Algeria,DZA,2039,283059971.63547707
Algeria,DZA,2040,287278391.571043
Algeria,DZA,2041,291496811.50660706
Algeria,DZA,2042,295715231.442173
Algeria,DZA,2043,299933651.37773895
Algeria,DZA,2044,304152071.3133049
Algeria,DZA,2045,308370491.24887085
Algeria,DZA,2046,312588911.1844349
Algeria,DZA,2047,316807331.12000084
Algeria,DZA,2048,321025751.0555668
Algeria,DZA,2049,325244170.99113274
Algeria,DZA,2050,329462590.9266987
Andorra,AND,2021,680631.3843137324
Andorra,AND,2022,699094.9254902005
Andorra,AND,2023,717558.4666666761
Andorra,AND,2024,736022.0078431442
Andorra,AND,2025,754485.5490196124
Andorra,AND,2026,772949.0901960805
Andorra,AND,2027,791412.6313725561
Andorra,AND,2028,809876.1725490242
Andorra,AND,2029,828339.7137254924
Andorra,AND,2030,846803.254901968
Andorra,AND,2031,865266.7960784361
Andorra,AND,2032,883730.3372549042
Andorra,AND,2033,902193.8784313798
Andorra,AND,2034,920657.4196078479
Andorra,AND,2035,939120.9607843161
Andorra,AND,2036,957584.5019607842
Andorra,AND,2037,976048.0431372598
Andorra,AND,2038,994511.5843137279
Andorra,AND,2039,1012975.125490196
Andorra,AND,2040,1031438.6666666716
Andorra,AND,2041,1049902.2078431398
Andorra,AND,2042,1068365.749019608
Andorra,AND,2043,1086829.2901960835
Andorra,AND,2044,1105292.8313725516
Andorra,AND,2045,1123756.3725490198
Andorra,AND,2046,1142219.913725488
Andorra,AND,2047,1160683.4549019635
Andorra,AND,2048,1179146.9960784316
Andorra,AND,2049,1197610.5372548997
Andorra,AND,2050,1216074.0784313753
Angola,AGO,2021,100718856.58353043
Angola,AGO,2022,103117383.46796417
Angola,AGO,2023,105515910.35239887
Angola,AGO,2024,107914437.23683357
Angola,AGO,2025,110312964.12126732
Angola,AGO,2026,112711491.00570202
Angola,AGO,2027,115110017.89013672
Angola,AGO,2028,117508544.77457047
Angola,AGO,2029,119907071.65900517
Angola,AGO,2030,122305598.54343891
Angola,AGO,2031,124704125.42787361
Angola,AGO,2032,127102652.31230831
Angola,AGO,2033,129501179.19674206
Angola,AGO,2034,131899706.08117676
Angola,AGO,2035,134298232.96561146
Angola,AGO,2036,136696759.8500452
Angola,AGO,2037,139095286.7344799
Angola,AGO,2038,141493813.6189146
Angola,AGO,2039,143892340.50334835
Angola,AGO,2040,146290867.38778305
Angola,AGO,2041,148689394.27221775
Angola,AGO,2042,151087921.1566515
Angola,AGO,2043,153486448.0410862
Angola,AGO,2044,155884974.92551994
Angola,AGO,2045,158283501.80995464
Angola,AGO,2046,160682028.69438934
Angola,AGO,2047,163080555.5788231
Angola,AGO,2048,165479082.4632578
Angola,AGO,2049,167877609.3476925
Angola,AGO,2050,170276136.23212624
Anguilla,AIA,2021,343.2352941176505
Anguilla,AIA,2022,348.38687782805755
Anguilla,AIA,2023,353.5384615384646
Anguilla,AIA,2024,358.6900452488717
Anguilla,AIA,2025,363.84162895927875
Anguilla,AIA,2026,368.9932126696858
Anguilla,AIA,2027,374.1447963800929
Anguilla,AIA,2028,379.29638009049995
Anguilla,AIA,2029,384.447963800907
Anguilla,AIA,2030,389.5995475113159
Anguilla,AIA,2031,394.75113122172297
Anguilla,AIA,2032,399.90271493213004
Anguilla,AIA,2033,405.0542986425371
Anguilla,AIA,2034,410.2058823529442
Anguilla,AIA,2035,415.35746606335124
Anguilla,AIA,2036,420.5090497737583
Anguilla,AIA,2037,425.6606334841654
Anguilla,AIA,2038,430.81221719457244
Anguilla,AIA,2039,435.9638009049795
Anguilla,AIA,2040,441.1153846153866
Anguilla,AIA,2041,446.26696832579364
Anguilla,AIA,2042,451.4185520362025
Anguilla,AIA,2043,456.5701357466096
Anguilla,AIA,2044,461.72171945701666
Anguilla,AIA,2045,466.8733031674237
Anguilla,AIA,2046,472.0248868778308
Anguilla,AIA,2047,477.17647058823786
Anguilla,AIA,2048,482.32805429864493
Anguilla,AIA,2049,487.479638009052
Anguilla,AIA,2050,492.63122171945906
Antigua and Barbuda,ATG,2021,369561.7709803954
Antigua and Barbuda,ATG,2022,376401.8579487223
Antigua and Barbuda,ATG,2023,383241.9449170474
Antigua and Barbuda,ATG,2024,390082.0318853725
Antigua and Barbuda,ATG,2025,396922.1188536994
Antigua and Barbuda,ATG,2026,403762.2058220245
Antigua and Barbuda,ATG,2027,410602.2927903496
Antigua and Barbuda,ATG,2028,417442.3797586765
Antigua and Barbuda,ATG,2029,424282.4667270016
Antigua and Barbuda,ATG,2030,431122.55369532853
Antigua and Barbuda,ATG,2031,437962.6406636536
Antigua and Barbuda,ATG,2032,444802.7276319787
Antigua and Barbuda,ATG,2033,451642.81460030563
Antigua and Barbuda,ATG,2034,458482.9015686307
Antigua and Barbuda,ATG,2035,465322.9885369558
Antigua and Barbuda,ATG,2036,472163.07550528273
Antigua and Barbuda,ATG,2037,479003.1624736078
Antigua and Barbuda,ATG,2038,485843.2494419329
Antigua and Barbuda,ATG,2039,492683.3364102598
Antigua and Barbuda,ATG,2040,499523.4233785849
Antigua and Barbuda,ATG,2041,506363.51034691
Antigua and Barbuda,ATG,2042,513203.5973152369
Antigua and Barbuda,ATG,2043,520043.684283562
Antigua and Barbuda,ATG,2044,526883.771251889
Antigua and Barbuda,ATG,2045,533723.858220214
Antigua and Barbuda,ATG,2046,540563.9451885391
Antigua and Barbuda,ATG,2047,547404.032156866
Antigua and Barbuda,ATG,2048,554244.1191251911
Antigua and Barbuda,ATG,2049,561084.2060935162
Antigua and Barbuda,ATG,2050,567924.2930618431
Argentina,ARG,2021,136252316.8313732
Argentina,ARG,2022,137828737.99834156
Argentina,ARG,2023,139405159.1653099
Argentina,ARG,2024,140981580.33227825
Argentina,ARG,2025,142558001.4992466
Argentina,ARG,2026,144134422.66621494
Argentina,ARG,2027,145710843.8331833
Argentina,ARG,2028,147287265.00015163
Argentina,ARG,2029,148863686.16711998
Argentina,ARG,2030,150440107.33408833
Argentina,ARG,2031,152016528.5010562
Argentina,ARG,2032,153592949.66802454
Argentina,ARG,2033,155169370.8349929
Argentina,ARG,2034,156745792.00196123
Argentina,ARG,2035,158322213.16892958
Argentina,ARG,2036,159898634.33589792
Argentina,ARG,2037,161475055.50286627
Argentina,ARG,2038,163051476.6698346
Argentina,ARG,2039,164627897.83680296
Argentina,ARG,2040,166204319.0037713
Argentina,ARG,2041,167780740.17073965
Argentina,ARG,2042,169357161.337708
Argentina,ARG,2043,170933582.50467587
Argentina,ARG,2044,172510003.6716442
Argentina,ARG,2045,174086424.83861256
Argentina,ARG,2046,175662846.0055809
Argentina,ARG,2047,177239267.17254925
Argentina,ARG,2048,178815688.3395176
Argentina,ARG,2049,180392109.50648594
Argentina,ARG,2050,181968530.67345428
Armenia,ARM,2021,8944862.6453202
Armenia,ARM,2022,8971753.869950742
Armenia,ARM,2023,8998645.094581284
Armenia,ARM,2024,9025536.319211826
Armenia,ARM,2025,9052427.543842368
Armenia,ARM,2026,9079318.76847291
Armenia,ARM,2027,9106209.993103452
Armenia,ARM,2028,9133101.217733994
Armenia,ARM,2029,9159992.442364536
Armenia,ARM,2030,9186883.666995078
Armenia,ARM,2031,9213774.89162562
Armenia,ARM,2032,9240666.116256163
Armenia,ARM,2033,9267557.340886705
Armenia,ARM,2034,9294448.565517247
Armenia,ARM,2035,9321339.790147789
Armenia,ARM,2036,9348231.01477833
Armenia,ARM,2037,9375122.239408873
Armenia,ARM,2038,9402013.464039415
Armenia,ARM,2039,9428904.688669957
Armenia,ARM,2040,9455795.9133005
Armenia,ARM,2041,9482687.137931041
Armenia,ARM,2042,9509578.362561584
Armenia,ARM,2043,9536469.587192126
Armenia,ARM,2044,9563360.811822668
Armenia,ARM,2045,9590252.03645321
Armenia,ARM,2046,9617143.261083752
Armenia,ARM,2047,9644034.485714294
Armenia,ARM,2048,9670925.710344836
Armenia,ARM,2049,9697816.934975378
Armenia,ARM,2050,9724708.15960592
Aruba,ABW,2021,409785.44156863354
Aruba,ABW,2022,418032.57921569236
Aruba,ABW,2023,426279.7168627512
Aruba,ABW,2024,434526.85450981
Aruba,ABW,2025,442773.9921568688
Aruba,ABW,2026,451021.1298039276
Aruba,ABW,2027,459268.26745098643
Aruba,ABW,2028,467515.40509804524
Aruba,ABW,2029,475762.54274510406
Aruba,ABW,2030,484009.6803921629
Aruba,ABW,2031,492256.8180392217
Aruba,ABW,2032,500503.9556862805
Aruba,ABW,2033,508751.09333333746
Aruba,ABW,2034,516998.23098039627
Aruba,ABW,2035,525245.3686274551
Aruba,ABW,2036,533492.5062745139
Aruba,ABW,2037,541739.6439215727
Aruba,ABW,2038,549986.7815686315
Aruba,ABW,2039,558233.9192156903
Aruba,ABW,2040,566481.0568627492
Aruba,ABW,2041,574728.194509808
Aruba,ABW,2042,582975.3321568668
Aruba,ABW,2043,591222.4698039256
Aruba,ABW,2044,599469.6074509844
Aruba,ABW,2045,607716.7450980432
Aruba,ABW,2046,615963.882745102
Aruba,ABW,2047,624211.0203921609
Aruba,ABW,2048,632458.1580392197
Aruba,ABW,2049,640705.2956862785
Aruba,ABW,2050,648952.4333333373
Asia + Pacific,NA,2021,28337709845.673096
Asia + Pacific,NA,2022,28950176433.047363
Asia + Pacific,NA,2023,29562643020.42163
Asia + Pacific,NA,2024,30175109607.796143
Asia + Pacific,NA,2025,30787576195.17041
Asia + Pacific,NA,2026,31400042782.544678
Asia + Pacific,NA,2027,32012509369.918945
Asia + Pacific,NA,2028,32624975957.293213
Asia + Pacific,NA,2029,33237442544.66748
Asia + Pacific,NA,2030,33849909132.041748
Asia + Pacific,NA,2031,34462375719.416016
Asia + Pacific,NA,2032,35074842306.79028
Asia + Pacific,NA,2033,35687308894.16455
Asia + Pacific,NA,2034,36299775481.53906
Asia + Pacific,NA,2035,36912242068.91333
Asia + Pacific,NA,2036,37524708656.2876
Asia + Pacific,NA,2037,38137175243.661865
Asia + Pacific,NA,2038,38749641831.03613
Asia + Pacific,NA,2039,39362108418.4104
Asia + Pacific,NA,2040,39974575005.78467
Asia + Pacific,NA,2041,40587041593.158936
Asia + Pacific,NA,2042,41199508180.5332
Asia + Pacific,NA,2043,41811974767.90747
Asia + Pacific,NA,2044,42424441355.28198
Asia + Pacific,NA,2045,43036907942.65625
Asia + Pacific,NA,2046,43649374530.03052
Asia + Pacific,NA,2047,44261841117.404785
Asia + Pacific,NA,2048,44874307704.77905
Asia + Pacific,NA,2049,45486774292.15332
Asia + Pacific,NA,2050,46099240879.52759
Australia,AUS,2021,248366734.1003933
Australia,AUS,2022,251218812.30184174
Australia,AUS,2023,254070890.50328922
Australia,AUS,2024,256922968.70473766
Australia,AUS,2025,259775046.90618515
Australia,AUS,2026,262627125.1076336
Australia,AUS,2027,265479203.30908108
Australia,AUS,2028,268331281.51052856
Australia,AUS,2029,271183359.711977
Australia,AUS,2030,274035437.9134245
Australia,AUS,2031,276887516.11487293
Australia,AUS,2032,279739594.3163204
Australia,AUS,2033,282591672.51776886
Australia,AUS,2034,285443750.71921635
Australia,AUS,2035,288295828.9206648
Australia,AUS,2036,291147907.1221123
Australia,AUS,2037,293999985.3235607
Australia,AUS,2038,296852063.5250082
Australia,AUS,2039,299704141.72645664
Australia,AUS,2040,302556219.9279041
Australia,AUS,2041,305408298.12935257
Australia,AUS,2042,308260376.33080006
Australia,AUS,2043,311112454.5322485
Australia,AUS,2044,313964532.733696
Australia,AUS,2045,316816610.9351444
Australia,AUS,2046,319668689.1365919
Australia,AUS,2047,322520767.33804035
Australia,AUS,2048,325372845.53948784
Australia,AUS,2049,328224923.7409353
Australia,AUS,2050,331077001.94238377
Austria,AUT,2021,100677325.95764732
Austria,AUT,2022,101240165.87004542
Austria,AUT,2023,101803005.78244376
Austria,AUT,2024,102365845.69484186
Austria,AUT,2025,102928685.6072402
Austria,AUT,2026,103491525.5196383
Austria,AUT,2027,104054365.4320364
Austria,AUT,2028,104617205.34443474
Austria,AUT,2029,105180045.25683284
Austria,AUT,2030,105742885.16923094
Austria,AUT,2031,106305725.08162928
Austria,AUT,2032,106868564.99402738
Austria,AUT,2033,107431404.90642548
Austria,AUT,2034,107994244.81882381
Austria,AUT,2035,108557084.73122191
Austria,AUT,2036,109119924.64362025
Austria,AUT,2037,109682764.55601835
Austria,AUT,2038,110245604.46841645
Austria,AUT,2039,110808444.38081479
Austria,AUT,2040,111371284.29321289
Austria,AUT,2041,111934124.20561099
Austria,AUT,2042,112496964.11800933
Austria,AUT,2043,113059804.03040743
Austria,AUT,2044,113622643.94280577
Austria,AUT,2045,114185483.85520387
Austria,AUT,2046,114748323.76760197
Austria,AUT,2047,115311163.6800003
Austria,AUT,2048,115874003.5923984
Austria,AUT,2049,116436843.5047965
Austria,AUT,2050,116999683.41719484
Azerbaijan,AZE,2021,45275088.89655161
Azerbaijan,AZE,2022,46813631.55862045
Azerbaijan,AZE,2023,48352174.22068977
Azerbaijan,AZE,2024,49890716.88275862
Azerbaijan,AZE,2025,51429259.54482746
Azerbaijan,AZE,2026,52967802.206896305
Azerbaijan,AZE,2027,54506344.868965626
Azerbaijan,AZE,2028,56044887.53103447
Azerbaijan,AZE,2029,57583430.19310331
Azerbaijan,AZE,2030,59121972.85517216
Azerbaijan,AZE,2031,60660515.51724148
Azerbaijan,AZE,2032,62199058.17931032
Azerbaijan,AZE,2033,63737600.841379166
Azerbaijan,AZE,2034,65276143.50344801
Azerbaijan,AZE,2035,66814686.16551733
Azerbaijan,AZE,2036,68353228.82758617
Azerbaijan,AZE,2037,69891771.48965502
Azerbaijan,AZE,2038,71430314.15172386
Azerbaijan,AZE,2039,72968856.81379318
Azerbaijan,AZE,2040,74507399.47586203
Azerbaijan,AZE,2041,76045942.13793087
Azerbaijan,AZE,2042,77584484.79999971
Azerbaijan,AZE,2043,79123027.46206903
Azerbaijan,AZE,2044,80661570.12413788
Azerbaijan,AZE,2045,82200112.78620672
Azerbaijan,AZE,2046,83738655.44827557
Azerbaijan,AZE,2047,85277198.11034489
Azerbaijan,AZE,2048,86815740.77241373
Azerbaijan,AZE,2049,88354283.43448257
Azerbaijan,AZE,2050,89892826.0965519
Bahamas,BHS,2021,1675448.898039177
Bahamas,BHS,2022,1637726.422021076
Bahamas,BHS,2023,1600003.946002975
Bahamas,BHS,2024,1562281.469984889
Bahamas,BHS,2025,1524558.993966788
Bahamas,BHS,2026,1486836.517948687
Bahamas,BHS,2027,1449114.041930586
Bahamas,BHS,2028,1411391.5659124851
Bahamas,BHS,2029,1373669.0898943841
Bahamas,BHS,2030,1335946.6138762832
Bahamas,BHS,2031,1298224.1378581822
Bahamas,BHS,2032,1260501.6618400812
Bahamas,BHS,2033,1222779.1858219802
Bahamas,BHS,2034,1185056.7098038793
Bahamas,BHS,2035,1147334.2337857783
Bahamas,BHS,2036,1109611.7577676773
Bahamas,BHS,2037,1071889.2817495763
Bahamas,BHS,2038,1034166.8057314754
Bahamas,BHS,2039,996444.3297133744
Bahamas,BHS,2040,958721.8536952883
Bahamas,BHS,2041,920999.3776771873
Bahamas,BHS,2042,883276.9016590863
Bahamas,BHS,2043,845554.4256409854
Bahamas,BHS,2044,807831.9496228844
Bahamas,BHS,2045,770109.4736047834
Bahamas,BHS,2046,732386.9975866824
Bahamas,BHS,2047,694664.5215685815
Bahamas,BHS,2048,656942.0455504805
Bahamas,BHS,2049,619219.5695323795
Bahamas,BHS,2050,581497.0935142785
Bahrain,BHR,2021,12879800.882353067
Bahrain,BHR,2022,13124688.542986572
Bahrain,BHR,2023,13369576.203620017
Bahrain,BHR,2024,13614463.864253521
Bahrain,BHR,2025,13859351.524887025
Bahrain,BHR,2026,14104239.18552047
Bahrain,BHR,2027,14349126.846153975
Bahrain,BHR,2028,14594014.50678742
Bahrain,BHR,2029,14838902.167420924
Bahrain,BHR,2030,15083789.828054428
Bahrain,BHR,2031,15328677.488687873
Bahrain,BHR,2032,15573565.149321377
Bahrain,BHR,2033,15818452.809954882
Bahrain,BHR,2034,16063340.470588326
Bahrain,BHR,2035,16308228.13122183
Bahrain,BHR,2036,16553115.791855276
Bahrain,BHR,2037,16798003.45248878
Bahrain,BHR,2038,17042891.113122284
Bahrain,BHR,2039,17287778.77375573
Bahrain,BHR,2040,17532666.434389234
Bahrain,BHR,2041,17777554.095022738
Bahrain,BHR,2042,18022441.755656183
Bahrain,BHR,2043,18267329.416289687
Bahrain,BHR,2044,18512217.076923132
Bahrain,BHR,2045,18757104.737556636
Bahrain,BHR,2046,19001992.39819014
Bahrain,BHR,2047,19246880.058823586
Bahrain,BHR,2048,19491767.71945709
Bahrain,BHR,2049,19736655.380090594
Bahrain,BHR,2050,19981543.04072404
Bangladesh,BGD,2021,167875125.34902096
Bangladesh,BGD,2022,172083332.9340887
Bangladesh,BGD,2023,176291540.51915646
Bangladesh,BGD,2024,180499748.1042242
Bangladesh,BGD,2025,184707955.68929195
Bangladesh,BGD,2026,188916163.2743597
Bangladesh,BGD,2027,193124370.85942745
Bangladesh,BGD,2028,197332578.4444952
Bangladesh,BGD,2029,201540786.02956295
Bangladesh,BGD,2030,205748993.61463165
Bangladesh,BGD,2031,209957201.1996994
Bangladesh,BGD,2032,214165408.78476715
Bangladesh,BGD,2033,218373616.3698349
Bangladesh,BGD,2034,222581823.95490265
Bangladesh,BGD,2035,226790031.5399704
Bangladesh,BGD,2036,230998239.12503815
Bangladesh,BGD,2037,235206446.7101059
Bangladesh,BGD,2038,239414654.29517365
Bangladesh,BGD,2039,243622861.8802414
Bangladesh,BGD,2040,247831069.46530914
Bangladesh,BGD,2041,252039277.0503769
Bangladesh,BGD,2042,256247484.6354456
Bangladesh,BGD,2043,260455692.22051334
Bangladesh,BGD,2044,264663899.8055811
Bangladesh,BGD,2045,268872107.39064884
Bangladesh,BGD,2046,273080314.9757166
Bangladesh,BGD,2047,277288522.56078434
Bangladesh,BGD,2048,281496730.1458521
Bangladesh,BGD,2049,285704937.73091984
Bangladesh,BGD,2050,289913145.3159876
Barbados,BRB,2021,1176702.9803921655
Barbados,BRB,2022,1188912.636500761
Barbados,BRB,2023,1201122.29260936
Barbados,BRB,2024,1213331.9487179555
Barbados,BRB,2025,1225541.6048265547
Barbados,BRB,2026,1237751.26093515
Barbados,BRB,2027,1249960.9170437492
Barbados,BRB,2028,1262170.5731523447
Barbados,BRB,2029,1274380.2292609438
Barbados,BRB,2030,1286589.8853695393
Barbados,BRB,2031,1298799.5414781384
Barbados,BRB,2032,1311009.1975867338
Barbados,BRB,2033,1323218.853695333
Barbados,BRB,2034,1335428.5098039284
Barbados,BRB,2035,1347638.1659125276
Barbados,BRB,2036,1359847.822021123
Barbados,BRB,2037,1372057.4781297222
Barbados,BRB,2038,1384267.1342383176
Barbados,BRB,2039,1396476.7903469168
Barbados,BRB,2040,1408686.4464555122
Barbados,BRB,2041,1420896.1025641114
Barbados,BRB,2042,1433105.7586727068
Barbados,BRB,2043,1445315.414781306
Barbados,BRB,2044,1457525.0708899014
Barbados,BRB,2045,1469734.7269985005
Barbados,BRB,2046,1481944.383107096
Barbados,BRB,2047,1494154.039215695
Barbados,BRB,2048,1506363.6953242905
Barbados,BRB,2049,1518573.351432886
Barbados,BRB,2050,1530783.0075414851
Belarus,BLR,2021,76761706.10098505
Belarus,BLR,2022,78243775.5950737
Belarus,BLR,2023,79725845.08916235
Belarus,BLR,2024,81207914.583251
Belarus,BLR,2025,82689984.07733965
Belarus,BLR,2026,84172053.5714283
Belarus,BLR,2027,85654123.06551695
Belarus,BLR,2028,87136192.5596056
Belarus,BLR,2029,88618262.05369425
Belarus,BLR,2030,90100331.5477829
Belarus,BLR,2031,91582401.04187155
Belarus,BLR,2032,93064470.5359602
Belarus,BLR,2033,94546540.03004885
Belarus,BLR,2034,96028609.5241375
Belarus,BLR,2035,97510679.01822615
Belarus,BLR,2036,98992748.5123148
Belarus,BLR,2037,100474818.00640392
Belarus,BLR,2038,101956887.50049257
Belarus,BLR,2039,103438956.99458122
Belarus,BLR,2040,104921026.48866987
Belarus,BLR,2041,106403095.98275852
Belarus,BLR,2042,107885165.47684717
Belarus,BLR,2043,109367234.97093582
Belarus,BLR,2044,110849304.46502447
Belarus,BLR,2045,112331373.95911312
Belarus,BLR,2046,113813443.45320177
Belarus,BLR,2047,115295512.94729042
Belarus,BLR,2048,116777582.44137907
Belarus,BLR,2049,118259651.93546772
Belarus,BLR,2050,119741721.42955637
Belgium,BEL,2021,89026121.55921549
Belgium,BEL,2022,88810637.73758656
Belgium,BEL,2023,88595153.91595757
Belgium,BEL,2024,88379670.09432864
Belgium,BEL,2025,88164186.27269965
Belgium,BEL,2026,87948702.45107073
Belgium,BEL,2027,87733218.62944174
Belgium,BEL,2028,87517734.80781275
Belgium,BEL,2029,87302250.98618382
Belgium,BEL,2030,87086767.16455483
Belgium,BEL,2031,86871283.3429259
Belgium,BEL,2032,86655799.52129692
Belgium,BEL,2033,86440315.69966799
Belgium,BEL,2034,86224831.878039
Belgium,BEL,2035,86009348.05641007
Belgium,BEL,2036,85793864.23478109
Belgium,BEL,2037,85578380.41315216
Belgium,BEL,2038,85362896.59152317
Belgium,BEL,2039,85147412.76989424
Belgium,BEL,2040,84931928.94826525
Belgium,BEL,2041,84716445.12663633
Belgium,BEL,2042,84500961.30500734
Belgium,BEL,2043,84285477.48337841
Belgium,BEL,2044,84069993.66174942
Belgium,BEL,2045,83854509.8401205
Belgium,BEL,2046,83639026.0184915
Belgium,BEL,2047,83423542.19686258
Belgium,BEL,2048,83208058.37523359
Belgium,BEL,2049,82992574.5536046
Belgium,BEL,2050,82777090.73197567
Belize,BLZ,2021,2489623.2188235484
Belize,BLZ,2022,2502163.5847059004
Belize,BLZ,2023,2514703.9505882524
Belize,BLZ,2024,2527244.316470608
Belize,BLZ,2025,2539784.68235296
Belize,BLZ,2026,2552325.048235312
Belize,BLZ,2027,2564865.414117668
Belize,BLZ,2028,2577405.78000002
Belize,BLZ,2029,2589946.145882372
Belize,BLZ,2030,2602486.5117647275
Belize,BLZ,2031,2615026.8776470795
Belize,BLZ,2032,2627567.2435294352
Belize,BLZ,2033,2640107.6094117872
Belize,BLZ,2034,2652647.9752941392
Belize,BLZ,2035,2665188.341176495
Belize,BLZ,2036,2677728.707058847
Belize,BLZ,2037,2690269.072941199
Belize,BLZ,2038,2702809.4388235547
Belize,BLZ,2039,2715349.8047059067
Belize,BLZ,2040,2727890.1705882587
Belize,BLZ,2041,2740430.5364706144
Belize,BLZ,2042,2752970.9023529664
Belize,BLZ,2043,2765511.2682353184
Belize,BLZ,2044,2778051.634117674
Belize,BLZ,2045,2790592.000000026
Belize,BLZ,2046,2803132.365882378
Belize,BLZ,2047,2815672.731764734
Belize,BLZ,2048,2828213.097647086
Belize,BLZ,2049,2840753.463529438
Belize,BLZ,2050,2853293.8294117935
Benin,BEN,2021,14042178.538823605
Benin,BEN,2022,14353278.247330308
Benin,BEN,2023,14664377.95583713
Benin,BEN,2024,14975477.664343953
Benin,BEN,2025,15286577.372850657
Benin,BEN,2026,15597677.08135748
Benin,BEN,2027,15908776.789864302
Benin,BEN,2028,16219876.498371005
Benin,BEN,2029,16530976.206877828
Benin,BEN,2030,16842075.91538465
Benin,BEN,2031,17153175.623891354
Benin,BEN,2032,17464275.332398176
Benin,BEN,2033,17775375.040905
Benin,BEN,2034,18086474.74941182
Benin,BEN,2035,18397574.457918525
Benin,BEN,2036,18708674.166425347
Benin,BEN,2037,19019773.87493217
Benin,BEN,2038,19330873.583438873
Benin,BEN,2039,19641973.291945696
Benin,BEN,2040,19953073.00045252
Benin,BEN,2041,20264172.70895922
Benin,BEN,2042,20575272.417466044
Benin,BEN,2043,20886372.125972867
Benin,BEN,2044,21197471.83447957
Benin,BEN,2045,21508571.542986393
Benin,BEN,2046,21819671.251493216
Benin,BEN,2047,22130770.95999992
Benin,BEN,2048,22441870.66850674
Benin,BEN,2049,22752970.377013564
Benin,BEN,2050,23064070.085520267
Bermuda,BMU,2021,66873.21411764808
Bermuda,BMU,2022,63896.32416289672
Bermuda,BMU,2023,60919.434208145365
Bermuda,BMU,2024,57942.54425339494
Bermuda,BMU,2025,54965.65429864358
Bermuda,BMU,2026,51988.764343893155
Bermuda,BMU,2027,49011.8743891418
Bermuda,BMU,2028,46034.98443439044
Bermuda,BMU,2029,43058.094479640014
Bermuda,BMU,2030,40081.20452488866
Bermuda,BMU,2031,37104.3145701373
Bermuda,BMU,2032,34127.42461538687
Bermuda,BMU,2033,31150.534660635516
Bermuda,BMU,2034,28173.64470588416
Bermuda,BMU,2035,25196.754751133732
Bermuda,BMU,2036,22219.864796382375
Bermuda,BMU,2037,19242.974841631018
Bermuda,BMU,2038,16266.084886880592
Bermuda,BMU,2039,13289.194932129234
Bermuda,BMU,2040,10312.304977377877
Bermuda,BMU,2041,7335.4150226274505
Bermuda,BMU,2042,4358.525067876093
Bermuda,BMU,2043,1381.6351131247357
Bermuda,BMU,2044,-1595.2548416256905
Bermuda,BMU,2045,-4572.144796377048
Bermuda,BMU,2046,-7549.034751128405
Bermuda,BMU,2047,-10525.924705878831
Bermuda,BMU,2048,-13502.814660630189
Bermuda,BMU,2049,-16479.704615381546
Bermuda,BMU,2050,-19456.594570131972
Bhutan,BTN,2021,10299700.707451105
Bhutan,BTN,2022,10572769.328175187
Bhutan,BTN,2023,10845837.94889915
Bhutan,BTN,2024,11118906.569623113
Bhutan,BTN,2025,11391975.190347075
Bhutan,BTN,2026,11665043.811071038
Bhutan,BTN,2027,11938112.431795001
Bhutan,BTN,2028,12211181.052518964
Bhutan,BTN,2029,12484249.673242927
Bhutan,BTN,2030,12757318.293967009
Bhutan,BTN,2031,13030386.914690971
Bhutan,BTN,2032,13303455.535414934
Bhutan,BTN,2033,13576524.156138897
Bhutan,BTN,2034,13849592.77686286
Bhutan,BTN,2035,14122661.397586823
Bhutan,BTN,2036,14395730.018310785
Bhutan,BTN,2037,14668798.639034867
Bhutan,BTN,2038,14941867.25975883
Bhutan,BTN,2039,15214935.880482793
Bhutan,BTN,2040,15488004.501206756
Bhutan,BTN,2041,15761073.121930718
Bhutan,BTN,2042,16034141.742654681
Bhutan,BTN,2043,16307210.363378644
Bhutan,BTN,2044,16580278.984102607
Bhutan,BTN,2045,16853347.60482669
Bhutan,BTN,2046,17126416.22555065
Bhutan,BTN,2047,17399484.846274614
Bhutan,BTN,2048,17672553.466998577
Bhutan,BTN,2049,17945622.08772254
Bhutan,BTN,2050,18218690.708446503
Bolivia,BOL,2021,23256970.866666913
Bolivia,BOL,2022,23792725.403771043
Bolivia,BOL,2023,24328479.940875173
Bolivia,BOL,2024,24864234.477979064
Bolivia,BOL,2025,25399989.015083194
Bolivia,BOL,2026,25935743.552187324
Bolivia,BOL,2027,26471498.089291453
Bolivia,BOL,2028,27007252.626395345
Bolivia,BOL,2029,27543007.163499475
Bolivia,BOL,2030,28078761.700603604
Bolivia,BOL,2031,28614516.237707496
