,Country Name,iso3c,Population,year,Average household size (number of members),gdp_ppp,GDP,average_household_size,num_households,gdp_per_capita,avg_m2_capita,residential_building_stock_m2,total_building_stock_m2,,
193,Aruba,ABW,103120,2035,2.89,5.505596029,5505596029,2.89,35681.6609,53390.18647,53.39018647,5505596.029,11011192.06,,
194,Aruba,ABW,103526,2034,2.89,5.405514731,5405514731,2.89,35822.14533,52214.07889,52.21407889,5405514.731,10811029.46,,
195,Aruba,ABW,103910,2033,2.89,5.307252721,5307252721,2.89,35955.0173,51075.47609,51.07547609,5307252.721,10614505.44,,
196,Aruba,ABW,104275,2032,2.89,5.210776928,5210776928,2.89,36081.31488,49971.48816,49.97148816,5210776.928,10421553.86,,
197,Aruba,ABW,104612,2031,2.89,5.116054882,5116054882,2.89,36197.92388,48905.048,48.905048,5116054.882,10232109.76,,
198,Aruba,ABW,104924,2030,2.89,5.023054703,5023054703,2.89,36305.88235,47873.26735,47.87326735,5023054.703,10046109.41,,
199,Aruba,ABW,105204,2029,2.89,4.937209697,4937209697,2.89,36402.76817,46929.86671,46.92986671,4937209.697,9874419.394,,
200,Aruba,ABW,105461,2028,2.89,4.852831799,4852831799,2.89,36491.6955,46015.41612,46.01541612,4852831.799,9705663.598,,
201,Aruba,ABW,105689,2027,2.89,4.769895937,4769895937,2.89,36570.58824,45131.43219,45.13143219,4769895.937,9539791.873,,
202,Aruba,ABW,105881,2026,2.89,4.688377464,4688377464,2.89,36637.02422,44279.68629,44.27968629,4688377.464,9376754.929,,
203,Aruba,ABW,106043,2025,2.89,4.608252159,4608252159,2.89,36693.07958,43456.44841,43.45644841,4608252.159,9216504.318,,
204,Aruba,ABW,106177,2024,2.89,4.370768931,4370768931,2.89,36739.44637,41164.93149,41.16493149,4370768.931,8741537.862,,
205,Aruba,ABW,106277,2023,2.89,4.145524244,4145524244,2.89,36774.04844,39006.78646,39.00678646,4145524.244,8291048.488,,
206,Aruba,ABW,106445,2022,2.89,3.931887393,3931887393,2.89,36832.17993,36938.20652,36.93820652,3931887.393,7863774.787,,
207,Aruba,ABW,106537,2021,2.89,3.729260176,3729260176,2.89,36864.01384,35004.36634,35.00436634,3729260.176,7458520.353,,
208,Aruba,ABW,106585,2020,2.89,3.537075219,3537075219,2.89,36880.62284,33185.48782,33.18548782,3537075.219,7074150.438,,
209,Aruba,ABW,94185,2050,2.89,7.346201981,7346201981,2.89,32589.9654,77997.57903,77.99757903,7346201.981,14692403.96,,
210,Aruba,ABW,94925,2049,2.89,7.203015686,7203015686,2.89,32846.02076,75881.1239,75.8811239,7203015.686,14406031.37,,
211,Aruba,ABW,95655,2048,2.89,7.062620264,7062620264,2.89,33098.61592,73834.30311,73.83430311,7062620.264,14125240.53,,
212,Aruba,ABW,96374,2047,2.89,6.924961318,6924961318,2.89,33347.40484,71855.07832,71.85507832,6924961.318,13849922.64,,
213,Aruba,ABW,97069,2046,2.89,6.789985509,6789985509,2.89,33587.88927,69950.0923,69.9500923,6789985.509,13579971.02,,
214,Aruba,ABW,97746,2045,2.89,6.657640541,6657640541,2.89,33822.14533,68111.64182,68.11164182,6657640.541,13315281.08,,
215,Aruba,ABW,98391,2044,2.89,6.531318983,6531318983,2.89,34045.32872,66381.26437,66.38126437,6531318.983,13062637.97,,
216,Aruba,ABW,99010,2043,2.89,6.40739424,6407394240,2.89,34259.51557,64714.61711,64.71461711,6407394.24,12814788.48,,
217,Aruba,ABW,99615,2042,2.89,6.285820836,6285820836,2.89,34468.85813,63101.14778,63.10114778,6285820.836,12571641.67,,
218,Australia,AUS,25655289,2020,2.55,1244.733656,1.24473E+12,2.55,10060897.65,48517.62366,48.51762366,1244733656,2489467313,,
219,Australia,AUS,25688079,2021,2.55,1278.110026,1.27811E+12,2.55,10073756.47,49754.98657,49.75498657,1278110026,2556220051,,
220,Australia,AUS,25978935,2022,2.55,1312.381351,1.31238E+12,2.55,10187817.65,50517.1344,50.5171344,1312381351,2624762702,,
221,Australia,AUS,26230248,2023,2.55,1347.57163,1.34757E+12,2.55,10286371.76,51374.71937,51.37471937,1347571630,2695143260,,
222,Australia,AUS,26479800,2024,2.55,1383.705503,1.38371E+12,2.55,10384235.29,52255.13423,52.25513423,1383705503,2767411007,,
223,Australia,AUS,26726904,2025,2.55,1420.808273,1.42081E+12,2.55,10481138.82,53160.22659,53.16022659,1420808273,2841616545,,
224,Australia,AUS,26970820,2026,2.55,1445.908072,1.44591E+12,2.55,10576792.16,53610.08943,53.61008943,1445908072,2891816144,,
225,Australia,AUS,27211870,2027,2.55,1471.451281,1.47145E+12,2.55,10671321.57,54073.87589,54.07387589,1471451281,2942902562,,
226,Australia,AUS,27448964,2028,2.55,1497.445733,1.49745E+12,2.55,10764299.61,54553.81605,54.55381605,1497445733,2994891466,,
227,Australia,AUS,27680744,2029,2.55,1523.899399,1.5239E+12,2.55,10855193.73,55052.6893,55.0526893,1523899399,3047798798,,
228,Australia,AUS,27907732,2030,2.55,1550.820392,1.55082E+12,2.55,10944208.63,55569.56014,55.56956014,1550820392,3101640784,,
229,Australia,AUS,28129896,2031,2.55,1575.610258,1.57561E+12,2.55,11031331.76,56011.9475,56.0119475,1575610258,3151220516,,
230,Australia,AUS,28346818,2032,2.55,1600.79639,1.6008E+12,2.55,11116399.22,56471.81953,56.47181953,1600796390,3201592781,,
231,Australia,AUS,28559978,2033,2.55,1626.385123,1.62639E+12,2.55,11199991.37,56946.30168,56.94630168,1626385123,3252770246,,
232,Australia,AUS,28770400,2034,2.55,1652.382892,1.65238E+12,2.55,11282509.8,57433.43477,57.43343477,1652382892,3304765784,,
233,Australia,AUS,28976784,2035,2.55,1678.796235,1.6788E+12,2.55,11363444.71,57935.90603,57.93590603,1678796235,3357592470,,
234,Australia,AUS,29180018,2036,2.55,1704.337671,1.70434E+12,2.55,11443144.31,58407.69773,58.40769773,1704337671,3408675342,,
235,Australia,AUS,29381148,2037,2.55,1730.267698,1.73027E+12,2.55,11522018.82,58890.40476,58.89040476,1730267698,3460535396,,
236,Australia,AUS,29578666,2038,2.55,1756.592228,1.75659E+12,2.55,11599476.86,59387.13491,59.38713491,1756592228,3513184456,,
237,Australia,AUS,29773526,2039,2.55,1783.317263,1.78332E+12,2.55,11675892.55,59896.07221,59.89607221,1783317263,3566634526,,
238,Australia,AUS,29965668,2040,2.55,1810.448897,1.81045E+12,2.55,11751242.35,60417.43827,60.41743827,1810448897,3620897793,,
239,Australia,AUS,30155092,2041,2.55,1838.451738,1.83845E+12,2.55,11825526.27,60966.54383,60.96654383,1838451738,3676903476,,
240,Australia,AUS,30343224,2042,2.55,1866.887709,1.86689E+12,2.55,11899303.53,61525.68722,61.52568722,1866887709,3733775418,,
241,Australia,AUS,30529508,2043,2.55,1895.763509,1.89576E+12,2.55,11972356.08,62096.10417,62.09610417,1895763509,3791527018,,
242,Australia,AUS,30714224,2044,2.55,1925.085941,1.92509E+12,2.55,12044793.73,62677.34263,62.67734263,1925085941,3850171882,,
243,Australia,AUS,30897018,2045,2.55,1954.861914,1.95486E+12,2.55,12116477.65,63270.24548,63.27024548,1954861914,3909723827,,
244,Australia,AUS,31077882,2046,2.55,1984.618127,1.98462E+12,2.55,12187404.71,63859.50391,63.85950391,1984618127,3969236254,,
245,Australia,AUS,31256352,2047,2.55,2014.827279,2.01483E+12,2.55,12257392.94,64461.37026,64.46137026,2014827279,4029654559,,
246,Australia,AUS,31431622,2048,2.55,2045.496264,2.0455E+12,2.55,12326126.27,65077.65537,65.07765537,2045496264,4090992529,,
247,Australia,AUS,31603822,2049,2.55,2076.632082,2.07663E+12,2.55,12393655.69,65708.25775,65.70825775,2076632082,4153264164,,
248,Australia,AUS,31770564,2050,2.55,2108.241838,2.10824E+12,2.55,12459044.71,66358.33842,66.35833842,2108241838,4216483675,,
249,Austria,AUT,8916864,2020,2.27,462.6850145,4.62685E+11,2.27,3928133.921,51888.75983,51.88875983,462685014.5,925370029.1,,
250,Austria,AUT,8931299,2050,2.27,633.0996449,6.331E+11,2.27,3934492.952,70885.50555,70.88550555,633099644.9,1266199290,,
251,Austria,AUT,8954232,2049,2.27,629.0871553,6.29087E+11,2.27,3944595.595,70255.84721,70.25584721,629087155.3,1258174311,,
252,Austria,AUT,8955797,2021,2.27,474.061621,4.74062E+11,2.27,3945285.022,52933.49335,52.93349335,474061621,948123242,,
253,Austria,AUT,8975621,2048,2.27,625.1000963,6.251E+11,2.27,3954018.062,69644.21696,69.64421696,625100096.3,1250200193,,
254,Austria,AUT,8996432,2047,2.27,621.1383067,6.21138E+11,2.27,3963185.903,69042.73902,69.04273902,621138306.7,1242276613,,
255,Austria,AUT,9016350,2046,2.27,617.2016263,6.17202E+11,2.27,3971960.352,68453.6011,68.4536011,617201626.3,1234403253,,
256,Austria,AUT,9035035,2045,2.27,613.289896,6.1329E+11,2.27,3980191.63,67879.08359,67.87908359,613289896,1226579792,,
257,Austria,AUT,9042528,2022,2.27,485.7179581,4.85718E+11,2.27,3983492.511,53714.84148,53.71484148,485717958.1,971435916.1,,
258,Austria,AUT,9052438,2044,2.27,608.540349,6.0854E+11,2.27,3987858.15,67223.91791,67.22391791,608540349,1217080698,,
259,Austria,AUT,9056214,2023,2.27,497.6609039,4.97661E+11,2.27,3989521.586,54952.42315,54.95242315,497660903.9,995321807.7,,
260,Austria,AUT,9068439,2043,2.27,603.8275842,6.03828E+11,2.27,3994907.048,66585.61459,66.58561459,603827584.2,1207655168,,
261,Austria,AUT,9069252,2024,2.27,509.8975056,5.09898E+11,2.27,3995265.198,56222.66374,56.22266374,509897505.6,1019795011,,
262,Austria,AUT,9082155,2025,2.27,522.4349837,5.22435E+11,2.27,4000949.339,57523.24021,57.52324021,522434983.7,1044869967,,
263,Austria,AUT,9083151,2042,2.27,599.1513169,5.99151E+11,2.27,4001388.106,65962.93697,65.96293697,599151316.9,1198302634,,
264,Austria,AUT,9094280,2026,2.27,526.2090647,5.26209E+11,2.27,4006290.749,57861.54205,57.86154205,526209064.7,1052418129,,
265,Austria,AUT,9096214,2041,2.27,594.5112643,5.94511E+11,2.27,4007142.731,65358.10001,65.35810001,594511264.3,1189022529,,
266,Austria,AUT,9105359,2027,2.27,530.0104096,5.3001E+11,2.27,4011171.366,58208.62304,58.20862304,530010409.6,1060020819,,
267,Austria,AUT,9107567,2040,2.27,589.9071461,5.89907E+11,2.27,4012144.053,64771.10144,64.77110144,589907146.1,1179814292,,
268,Austria,AUT,9115257,2028,2.27,533.8392156,5.33839E+11,2.27,4015531.718,58565.4596,58.5654596,533839215.6,1067678431,,
269,Austria,AUT,9117330,2039,2.27,584.7233593,5.84723E+11,2.27,4016444.934,64133.17926,64.13317926,584723359.3,1169446719,,
270,Austria,AUT,9123564,2029,2.27,537.6956809,5.37696E+11,2.27,4019191.189,58934.82864,58.93482864,537695680.9,1075391362,,
271,Austria,AUT,9125300,2038,2.27,579.5851248,5.79585E+11,2.27,4019955.947,63514.08992,63.51408992,579585124.8,1159170250,,
272,Austria,AUT,9130279,2030,2.27,541.5800055,5.4158E+11,2.27,4022149.339,59316.91742,59.31691742,541580005.5,1083160011,,
273,Austria,AUT,9131600,2037,2.27,574.4920423,5.74492E+11,2.27,4022731.278,62912.52818,62.91252818,574492042.3,1148984085,,
274,Austria,AUT,9135291,2031,2.27,546.0766617,5.46077E+11,2.27,4024357.269,59776.60282,59.77660282,546076661.7,1092153323,,
275,Austria,AUT,9136308,2036,2.27,569.4437152,5.69444E+11,2.27,4024805.286,62327.55235,62.32755235,569443715.2,1138887430,,
276,Austria,AUT,9138732,2032,2.27,550.610653,5.50611E+11,2.27,4025873.128,60250.22432,60.25022432,550610653,1101221306,,
277,Austria,AUT,9139223,2035,2.27,564.43975,5.6444E+11,2.27,4026089.427,61760.14635,61.76014635,564439750,1128879500,,
278,Austria,AUT,9140392,2033,2.27,555.1822894,5.55182E+11,2.27,4026604.405,60739.43977,60.73943977,555182289.4,1110364579,,
279,Austria,AUT,9140582,2034,2.27,559.7918833,5.59792E+11,2.27,4026688.106,61242.47704,61.24247704,559791883.3,1119583767,,
280,Azerbaijan,AZE,10093121,2020,4.55,138.5150102,1.38515E+11,4.55,2218268.352,13723.70451,13.72370451,138515010.2,277030020.4,,
281,Azerbaijan,AZE,10137750,2021,4.55,143.1562089,1.43156E+11,4.55,2228076.923,14121.1027,14.1211027,143156208.9,286312417.7,,
282,Azerbaijan,AZE,10175016,2022,4.55,147.9529193,1.47953E+11,4.55,2236267.253,14540.80459,14.54080459,147952919.3,295905838.7,,
283,Azerbaijan,AZE,10229190,2023,4.55,152.9103524,1.5291E+11,4.55,2248173.626,14948.43212,14.94843212,152910352.4,305820704.8,,
284,Azerbaijan,AZE,10279835,2024,4.55,158.0338933,1.58034E+11,4.55,2259304.396,15373.19357,15.37319357,158033893.3,316067786.6,,
285,Azerbaijan,AZE,10327424,2025,4.55,163.3291078,1.63329E+11,4.55,2269763.516,15815.08688,15.81508688,163329107.8,326658215.6,,
286,Azerbaijan,AZE,10372533,2026,4.55,167.4549542,1.67455E+11,4.55,2279677.582,16144.07534,16.14407534,167454954.2,334909908.4,,
287,Azerbaijan,AZE,10415608,2027,4.55,171.6850234,1.71685E+11,4.55,2289144.615,16483.43749,16.48343749,171685023.4,343370046.8,,
288,Azerbaijan,AZE,10456082,2028,4.55,176.0219481,1.76022E+11,4.55,2298040,16834.40778,16.83440778,176021948.1,352043896.2,,
289,Azerbaijan,AZE,10494875,2029,4.55,180.4684276,1.80468E+11,4.55,2306565.934,17195.86251,17.19586251,180468427.6,360936855.2,,
290,Azerbaijan,AZE,10532068,2030,4.55,185.0272293,1.85027E+11,4.55,2314740.22,17567.98659,17.56798659,185027229.3,370054458.7,,
291,Azerbaijan,AZE,10567322,2031,4.55,188.4529369,1.88453E+11,4.55,2322488.352,17833.55678,17.83355678,188452936.9,376905873.7,,
292,Azerbaijan,AZE,10601231,2032,4.55,191.94207,1.91942E+11,4.55,2329940.879,18105.63981,18.10563981,191942070,383884140,,
293,Azerbaijan,AZE,10633095,2033,4.55,195.4958031,1.95496E+11,4.55,2336943.956,18385.59734,18.38559734,195495803.1,390991606.3,,
294,Azerbaijan,AZE,10656656,2050,4.55,266.4119114,2.66412E+11,4.55,2342122.198,24999.5788,24.9995788,266411911.4,532823822.9,,
295,Azerbaijan,AZE,10663168,2034,4.55,199.1153322,1.99115E+11,4.55,2343553.407,18673.1872,18.6731872,199115332.2,398230664.5,,
296,Azerbaijan,AZE,10683836,2049,4.55,261.2308124,2.61231E+11,4.55,2348095.824,24451.03167,24.45103167,261230812.4,522461624.8,,
297,Azerbaijan,AZE,10690542,2035,4.55,202.8018755,2.02802E+11,4.55,2349569.67,18970.21456,18.97021456,202801875.5,405603751.1,,
298,Azerbaijan,AZE,10707251,2048,4.55,256.1504738,2.5615E+11,4.55,2353241.978,23923.08482,23.92308482,256150473.8,512300947.7,,
299,Azerbaijan,AZE,10715511,2036,4.55,206.2750164,2.06275E+11,4.55,2355057.363,19250.13342,19.25013342,206275016.4,412550032.7,,
300,Azerbaijan,AZE,10727711,2047,4.55,251.1689362,2.51169E+11,4.55,2357738.681,23413.09681,23.41309681,251168936.2,502337872.3,,
301,Azerbaijan,AZE,10737383,2037,4.55,209.8076375,2.09808E+11,4.55,2359864.396,19539.92304,19.53992304,209807637.5,419615274.9,,
302,Azerbaijan,AZE,10745486,2046,4.55,246.2842779,2.46284E+11,4.55,2361645.275,22919.78957,22.91978957,246284277.9,492568555.9,,
303,Azerbaijan,AZE,10755474,2038,4.55,213.4007575,2.13401E+11,4.55,2363840.44,19841.12996,19.84112996,213400757.5,426801514.9,,
304,Azerbaijan,AZE,10760191,2045,4.55,241.4946151,2.41495E+11,4.55,2364877.143,22443.33907,22.44333907,241494615.1,482989230.2,,
305,Azerbaijan,AZE,10769377,2039,4.55,217.0554125,2.17055E+11,4.55,2366896.044,20154.87177,20.15487177,217055412.5,434110824.9,,
306,Azerbaijan,AZE,10772016,2044,4.55,237.2001818,2.372E+11,4.55,2367476.044,22020.03616,22.02003616,237200181.8,474400363.6,,
307,Azerbaijan,AZE,10779419,2040,4.55,220.7726563,2.20773E+11,4.55,2369103.077,20480.94209,20.48094209,220772656.3,441545312.6,,
308,Azerbaijan,AZE,10780363,2043,4.55,232.9821153,2.32982E+11,4.55,2369310.549,21611.71338,21.61171338,232982115.3,465964230.5,,
309,Azerbaijan,AZE,10784761,2041,4.55,224.7696745,2.2477E+11,4.55,2370277.143,20841.41452,20.84141452,224769674.5,449539349,,
310,Azerbaijan,AZE,10784828,2042,4.55,228.8390574,2.28839E+11,4.55,2370291.868,21218.60983,21.21860983,228839057.4,457678114.9,,
311,"Bahamas, The",BHS,406471,2020,3.4,10.81697438,10816974381,3.4,119550.2941,26611.92159,26.61192159,10816974.38,21633948.76,,
312,"Bahamas, The",BHS,407906,2021,3.4,11.46360186,11463601860,3.4,119972.3529,28103.53822,28.10353822,11463601.86,22927203.72,,
313,"Bahamas, The",BHS,409984,2022,3.4,12.14888406,12148884057,3.4,120583.5294,29632.58092,29.63258092,12148884.06,24297768.11,,
314,"Bahamas, The",BHS,412623,2023,3.4,12.87513171,12875131710,3.4,121359.7059,31203.1363,31.2031363,12875131.71,25750263.42,,
315,"Bahamas, The",BHS,415223,2024,3.4,13.64479369,13644793694,3.4,122124.4118,32861.36292,32.86136292,13644793.69,27289587.39,,
316,"Bahamas, The",BHS,417790,2025,3.4,14.46046527,14460465270,3.4,122879.4118,34611.80323,34.61180323,14460465.27,28920930.54,,
317,"Bahamas, The",BHS,420306,2026,3.4,14.70764448,14707644482,3.4,123619.4118,34992.70646,34.99270646,14707644.48,29415288.96,,
318,"Bahamas, The",BHS,422785,2027,3.4,14.95904884,14959048838,3.4,124348.5294,35382.16549,35.38216549,14959048.84,29918097.68,,
319,"Bahamas, The",BHS,425211,2028,3.4,15.21475056,15214750562,3.4,125062.0588,35781.64855,35.78164855,15214750.56,30429501.12,,
320,"Bahamas, The",BHS,427562,2029,3.4,15.47482311,15474823110,3.4,125753.5294,36193.16756,36.19316756,15474823.11,30949646.22,,
321,"Bahamas, The",BHS,429846,2030,3.4,15.7393412,15739341195,3.4,126425.2941,36616.23278,36.61623278,15739341.2,31478682.39,,
322,"Bahamas, The",BHS,432055,2031,3.4,16.01842784,16018427840,3.4,127075,37074.97388,37.07497388,16018427.84,32036855.68,,
323,"Bahamas, The",BHS,434166,2032,3.4,16.30246319,16302463191,3.4,127695.8824,37548.91721,37.54891721,16302463.19,32604926.38,,
324,"Bahamas, The",BHS,436175,2033,3.4,16.591535,16591534995,3.4,128286.7647,38038.71151,38.03871151,16591535,33183069.99,,
325,"Bahamas, The",BHS,438082,2034,3.4,16.88573256,16885732559,3.4,128847.6471,38544.68469,38.54468469,16885732.56,33771465.12,,
326,"Bahamas, The",BHS,439873,2035,3.4,17.18514677,17185146772,3.4,129374.4118,39068.42832,39.06842832,17185146.77,34370293.54,,
327,"Bahamas, The",BHS,441526,2036,3.4,17.49776897,17497768973,3.4,129860.5882,39630.21198,39.63021198,17497768.97,34995537.95,,
328,"Bahamas, The",BHS,443039,2037,3.4,17.81607822,17816078216,3.4,130305.5882,40213.34062,40.21334062,17816078.22,35632156.43,,
329,"Bahamas, The",BHS,444418,2038,3.4,18.14017796,18140177955,3.4,130711.1765,40817.82906,40.81782906,18140177.96,36280355.91,,
330,"Bahamas, The",BHS,445659,2039,3.4,18.47017353,18470173529,3.4,131076.1765,41444.63262,41.44463262,18470173.53,36940347.06,,
331,"Bahamas, The",BHS,446760,2040,3.4,18.80617219,18806172190,3.4,131400,42094.57469,42.09457469,18806172.19,37612344.38,,
332,"Bahamas, The",BHS,447724,2041,3.4,19.15046067,19150460673,3.4,131683.5294,42772.91517,42.77291517,19150460.67,38300921.35,,
333,"Bahamas, The",BHS,448557,2042,3.4,19.50105212,19501052116,3.4,131928.5294,43475.08146,43.47508146,19501052.12,39002104.23,,
334,"Bahamas, The",BHS,449247,2043,3.4,19.85806191,19858061909,3.4,132131.4706,44202.9928,44.2029928,19858061.91,39716123.82,,
335,"Bahamas, The",BHS,449788,2044,3.4,20.22160755,20221607554,3.4,132290.5882,44958.08593,44.95808593,20221607.55,40443215.11,,
336,"Bahamas, The",BHS,450211,2045,3.4,20.5918087,20591808704,3.4,132415,45738.1288,45.7381288,20591808.7,41183617.41,,
337,"Bahamas, The",BHS,450527,2046,3.4,20.96368064,20963680643,3.4,132507.9412,46531.46347,46.53146347,20963680.64,41927361.29,,
338,"Bahamas, The",BHS,450625,2050,3.4,22.51954935,22519549354,3.4,132536.7647,49974.03463,49.97403463,22519549.35,45039098.71,,
339,"Bahamas, The",BHS,450708,2047,3.4,21.3422683,21342268297,3.4,132561.1765,47352.76121,47.35276121,21342268.3,42684536.59,,
340,"Bahamas, The",BHS,450743,2049,3.4,22.12007807,22120078067,3.4,132571.4706,49074.70125,49.07470125,22120078.07,44240156.13,,
341,"Bahamas, The",BHS,450774,2048,3.4,21.72769295,21727692949,3.4,132580.5882,48200.85663,48.20085663,21727692.95,43455385.9,,
342,Bahrain,BHR,1463265,2021,5.9,74.46782153,74467821532,5.9,248011.0169,50891.54837,50.89154837,74467821.53,148935643.1,,
343,Bahrain,BHR,1472233,2022,5.9,77.5751528,77575152803,5.9,249531.0169,52692.17087,52.69217087,77575152.8,155150305.6,,
344,Bahrain,BHR,1477469,2020,5.9,71.48495676,71484956760,5.9,250418.4746,48383.38859,48.38338859,71484956.76,142969913.5,,
345,Bahrain,BHR,1485509,2023,5.9,80.81214421,80812144207,5.9,251781.1864,54400.30603,54.40030603,80812144.21,161624288.4,,
346,Bahrain,BHR,1498712,2024,5.9,84.18420609,84184206093,5.9,254018.9831,56171.03626,56.17103626,84184206.09,168368412.2,,
347,Bahrain,BHR,1511676,2025,5.9,87.69697457,87696974571,5.9,256216.2712,58013.07593,58.01307593,87696974.57,175393949.1,,
348,Bahrain,BHR,1524461,2026,5.9,90.49575656,90495756563,5.9,258383.2203,59362.46094,59.36246094,90495756.56,180991513.1,,
349,Bahrain,BHR,1537124,2027,5.9,93.38385954,93383859545,5.9,260529.4915,60752.32678,60.75232678,93383859.54,186767719.1,,
350,Bahrain,BHR,1549710,2028,5.9,96.36413413,96364134129,5.9,262662.7119,62182.04318,62.18204318,96364134.13,192728268.3,,
351,Bahrain,BHR,1562228,2029,5.9,99.4395219,99439521901,5.9,264784.4068,63652.37462,63.65237462,99439521.9,198879043.8,,
352,Bahrain,BHR,1574679,2030,5.9,102.6130583,1.02613E+11,5.9,266894.7458,65164.42927,65.16442927,102613058.3,205226116.7,,
353,Bahrain,BHR,1587097,2031,5.9,105.6963728,1.05696E+11,5.9,268999.4915,66597.29858,66.59729858,105696372.8,211392745.6,,
354,Bahrain,BHR,1599504,2032,5.9,108.8723346,1.08872E+11,5.9,271102.3729,68066.30968,68.06630968,108872334.6,217744669.2,,
355,Bahrain,BHR,1611918,2033,5.9,112.1437276,1.12144E+11,5.9,273206.4407,69571.60825,69.57160825,112143727.6,224287455.2,,
356,Bahrain,BHR,1624315,2034,5.9,115.5134194,1.15513E+11,5.9,275307.6271,71115.15893,71.11515893,115513419.4,231026838.8,,
357,Bahrain,BHR,1636698,2035,5.9,118.9843635,1.18984E+11,5.9,277406.4407,72697.81202,72.69781202,118984363.5,237968727.1,,
